RA,DEC,nvotes,elliptical,edge_on_disk,dont_know,merger,face_on_spiral,type
230.7145,0.03127778,66,0.0149999996647,0.0610000006855,0.0,0.105999998748,0.818000018597,face_on_spiral
232.9939,0.1868333,26,0.0,0.0,0.0,0.0769999995828,0.922999989241,face_on_spiral
232.9932,0.1888889,22,0.0,0.0,0.0,0.0,0.999999985099,face_on_spiral
239.8307,0.1061667,53,0.0189999993891,0.0189999993891,0.0,0.0,0.962000012398,face_on_spiral
240.6775,0.20925,65,0.153999999166,0.185000002384,0.0149999996647,0.0,0.64600000903,face_on_spiral
240.8691,0.03630555,54,0.0560000017285,0.0370000004768,0.0,0.0,0.907999997959,face_on_spiral
240.8342,0.09841666,26,0.115000002086,0.153999999166,0.0769999995828,0.0379999987781,0.615000020713,face_on_spiral
241.4447,0.1335278,28,0.21400000155,0.0359999984503,0.0,0.0,0.75,face_on_spiral
241.8179,0.02555555,43,0.0,0.0,0.0,0.0,1.0,face_on_spiral
243.4548,0.007472222,65,0.0460000000894,0.0769999995828,0.0,0.0769999995828,0.799999993294,face_on_spiral
243.9075,0.002388889,41,0.145999997854,0.0729999989271,0.0240000002086,0.0,0.755999993533,face_on_spiral
244.157,0.1012778,51,0.0390000008047,0.0,0.019999999553,0.0,0.940999984741,face_on_spiral
246.433,0.1988056,29,0.137999996543,0.0689999982715,0.0,0.0,0.793000005186,face_on_spiral
249.9413,0.1386111,31,0.16099999845,0.194000005722,0.0,0.0,0.644999980927,face_on_spiral
186.4283,0.5726111,63,0.01600000076,0.0320000015199,0.0,0.0,0.952000021935,face_on_spiral
198.0639,0.5986111,47,0.0,0.0,0.0,0.105999998748,0.893999993801,face_on_spiral
200.0441,0.4414722,49,0.0,0.0,0.0,0.0,1.0,face_on_spiral
201.226,0.4951667,25,0.20000000298,0.20000000298,0.0,0.0,0.600000023842,face_on_spiral
204.6342,0.5401945,26,0.0,0.231000006199,0.0379999987781,0.0,0.731000006199,face_on_spiral
