RA,DEC
236.3579,61.30478
236.2845,61.1355
236.8469,60.98125
236.9396,60.90233
237.868,60.46497
237.709,60.39683
237.8517,60.23336
237.9019,60.1862
238.1483,60.17653
238.2716,60.0112
238.4745,60.03222
238.9124,59.67578
239.3233,59.45903
239.6726,59.41861
239.7157,59.37914
239.7499,59.35533
239.7769,59.36842
239.802,59.36631
239.7955,59.24239
239.9408,59.27508
239.9387,59.18608
240.0431,59.189
240.069,59.19161
240.0674,59.16914
240.4763,58.89261
240.5185,58.8145
241.5032,58.24222
241.5981,58.08817
241.8778,57.73505
242.3308,57.71386
242.0722,57.57306
242.2683,57.55739
242.3686,57.42981
242.7485,57.20783
242.9483,57.09789
243.119,56.98244
243.2991,56.98734
243.2845,56.71075
243.5701,56.796
243.4939,56.66428
243.6069,56.66992
243.5416,56.58083
243.6323,56.58719
243.5457,56.5332
243.6894,56.43858
244.2345,56.344
244.0821,56.19386
244.0968,56.18422
244.0947,56.17664
244.2305,56.16703
244.2499,56.00758
244.2822,56.08433
244.5537,55.85011
245.0154,55.6845
245.6585,55.10369
245.6095,54.96581
245.6742,54.96944
245.8568,55.01675
245.7664,54.78347
245.9738,54.95828
245.9304,54.73528
246.0567,54.77761
246.0497,54.77478
245.9251,54.72358
246.096,54.79097
246.1009,54.78756
246.092,54.78289
246.1157,54.69058
246.535,54.43061
246.4004,54.33739
246.7006,54.32375
247.114,53.99078
247.0429,53.73486
247.3109,53.77731
247.6243,53.29539
247.8242,53.21225
248.1504,52.96255
248.1437,52.77822
248.4785,52.71511
248.3332,52.76172
248.519,52.67242
248.642,52.4043
248.6302,52.29978
248.8264,52.32761
248.8375,52.21453
249.2491,51.89692
249.2979,51.6488
249.8094,51.35925
249.891,51.09564
250.0177,51.10928
250.0422,51.11197
250.3318,50.64483
250.4741,50.3973
250.9463,50.01403
251.8819,48.98139
252.0685,48.78733
252.0425,48.75758
252.0719,48.74964
252.5883,48.18336
252.7539,48.06461
252.5635,48.13311
253.1146,47.55253
253.2827,47.35142
253.2641,47.29636
253.639,46.82403
253.9455,46.62283
254.5472,45.68161
255.2169,44.79558
255.3723,44.56514
255.5912,44.31458
255.8805,43.86889
256.3752,43.23364
257.3937,41.66586
258.02,40.66972
126.4958,53.34505
126.965,53.73786
127.2952,53.95353
129.3921,55.49328
130.0178,55.89064
132.958,57.75022
136.9598,59.86319
143.1893,62.57397
144.4587,62.9345
144.6643,63.03997
145.8207,63.45522
148.1867,64.19097
148.8471,64.28675
148.9725,64.47547
149.0561,64.43019
149.1377,64.48903
111.255,35.83131
111.3315,36.01136
111.2803,36.1307
111.543,36.21892
111.5148,36.3918
111.5075,36.34961
111.8945,36.79022
111.79,36.98886
112.2906,37.44278
113.2443,38.85353
113.6088,39.68675
113.766,39.73139
113.6353,39.78786
113.907,39.91128
113.9888,40.14328
114.2766,40.52425
114.3198,40.62394
114.585,40.96069
114.7585,41.43311
115.2511,41.87714
115.5127,42.45589
115.4078,42.42625
115.5096,42.30811
116.2634,43.36581
116.4791,43.71689
116.4869,43.72539
116.4878,43.73011
116.753,44.20411
117.5726,45.03169
118.8149,46.40705
118.837,46.65108
119.5133,47.33986
119.7495,47.39344
119.7074,47.63514
120.1544,47.96633
120.218,48.14045
120.6185,48.42222
120.6889,48.63492
120.8595,48.64992
121.649,49.42992
121.6665,49.45156
121.7938,49.54714
121.9523,49.78056
121.9754,50.06105
122.0894,50.18956
122.0669,50.19453
123.7654,51.77739
124.2547,52.12583
124.5245,52.39725
124.8208,52.50122
125.5192,52.98886
125.292,53.10303
127.1163,54.32453
127.8484,54.8288
127.778,55.04319
127.8126,55.06258
128.5958,55.56247
128.799,55.50533
128.9313,55.63272
128.9608,55.58967
129.3772,55.94255
129.3712,55.89806
129.1966,56.03808
132.6643,58.16978
133.0054,58.43941
134.1667,59.07322
135.8143,59.89539
138.7291,61.22597
141.6503,62.40886
141.6965,62.48895
146.6207,64.26925
111.0046,35.52642
111.1227,35.59728
110.7742,35.94444
110.7268,36.01908
110.841,36.11345
110.7177,36.16653
110.9576,36.4635
111.0153,36.65708
111.204,36.51208
111.1473,36.61553
111.3672,36.83936
111.2402,36.94728
111.4281,37.06083
111.4237,37.33311
111.5372,37.3628
111.6287,37.35103
111.5891,37.51436
111.8081,37.87458
111.9426,37.88292
112.0211,38.21953
112.0433,38.26167
112.0688,38.26892
112.4945,38.65286
112.4823,38.76753
112.5183,38.75095
113.295,40.16647
113.5984,40.53064
113.672,40.68464
114.009,40.94222
114.3983,41.71328
114.7725,42.13022
114.7155,42.125
114.9103,42.28639
115.0386,42.39308
114.9884,42.34325
115.7471,43.74628
116.1447,44.25375
117.2148,45.47761
117.9538,46.19286
118.3177,46.76475
119.0066,47.55525
119.2034,47.8582
119.763,48.425
120.4169,49.01108
120.5339,49.07067
120.8112,49.49164
121.2475,50.06422
122.3103,51.15467
123.0205,51.63353
123.1605,51.70061
123.205,51.69992
123.2549,52.04605
123.4505,52.11895
123.4438,52.15361
123.808,52.29633
124.4282,52.83436
124.7638,53.08747
125.0855,53.36278
125.1417,53.34819
125.5679,53.91669
125.6068,53.96836
125.638,54.05842
125.8647,54.16803
126.1672,54.35622
126.1363,54.39664
126.1975,54.41747
126.6011,54.65217
126.6879,54.65586
126.7893,54.96219
127.168,55.03905
127.8451,55.48306
128.0477,55.69225
128.3219,55.95772
128.7718,56.37128
129.3741,56.76589
130.3692,57.32647
135.2533,60.10133
137.746,61.46811
138.8155,61.8375
139.3017,62.14355
140.366,62.41553
145.9862,64.39755
146.6057,64.58914
110.5003,35.74883
110.4962,35.75719
110.3139,36.08692
110.364,36.41786
110.5742,36.47181
110.5138,36.391
110.3989,36.45408
110.4574,36.60258
110.4277,36.63892
110.5189,36.64069
110.6171,36.74614
110.6116,36.77345
110.6617,36.81558
110.8633,37.05014
110.8329,37.13108
111.0501,37.37592
111.057,37.37775
111.0063,37.41481
111.1682,37.49714
111.2616,37.82383
111.2675,37.91758
111.2617,37.91547
111.3693,37.89961
111.837,38.87511
112.1338,39.2525
112.1988,39.39606
112.4131,39.73889
112.5691,39.9453
112.9536,40.43356
113.2944,41.23672
113.7001,41.64522
113.9125,41.71219
113.9988,42.2055
114.2497,42.23558
114.274,42.51489
114.4849,42.5148
114.7628,43.22733
115.3605,44.00739
115.4563,43.98156
115.8002,44.54614
115.9723,44.72097
116.2022,44.94008
116.207,45.11169
116.2814,45.344
116.651,45.66431
117.4136,46.44958
117.4878,46.60061
117.6088,46.63483
117.4376,46.73536
117.8014,47.18261
118.389,47.61872
118.42,47.80058
118.334,47.72089
118.8842,48.36133
119.243,48.49983
119.2373,48.74286
119.4456,48.67328
121.525,51.03469
121.7103,51.36039
122.3693,51.95797
122.4852,52.08744
123.5062,52.75247
123.8213,53.04583
123.976,53.34289
124.0845,53.34817
124.3901,53.61317
124.2996,53.69861
124.3314,53.72914
124.3942,53.79342
125.8999,54.86122
126.2115,55.20717
127.5337,56.17361
129.4708,57.37372
129.7717,57.739
140.6192,63.01908
142.1402,63.79511
142.1398,63.79103
147.6882,65.57523
110.1728,35.95589
109.8,36.45636
109.9633,36.45672
109.9953,36.44886
109.9399,36.50245
110.0774,36.67372
110.1003,36.67333
109.9837,36.57067
109.9318,36.66172
110.169,36.73083
110.2865,36.94181
110.1192,36.88033
110.2542,36.97506
110.3043,37.03972
110.1199,37.11317
110.3563,37.3208
110.5147,37.54136
110.596,37.85222
110.5531,37.85958
110.7445,37.79914
110.6269,37.86964
110.8188,37.86261
111.1428,38.67561
111.4623,38.99644
111.6302,39.26072
111.6518,39.30908
111.8235,39.89856
111.9008,39.95997
112.0229,39.91619
112.0948,39.96608
112.7091,40.86794
112.6653,41.04542
112.8202,41.07728
112.9034,41.22711
113.0296,41.44833
113.5417,42.29164
113.8241,42.4943
113.7845,42.63214
114.5115,43.61186
114.6937,43.85017
114.6877,43.96208
114.9648,44.16325
114.9366,44.3802
115.0959,44.3665
115.1812,44.53828
115.4256,44.71833
115.4402,44.72105
116.0003,45.65017
116.0066,45.66392
116.097,45.74109
116.2394,46.02217
116.5549,46.44472
117.631,47.47272
117.7556,47.60661
117.8435,47.74361
117.8584,47.82883
117.9212,47.91031
118.5407,48.70889
118.5289,48.70392
118.6111,48.81406
119.2439,49.29722
119.205,49.35661
119.8243,50.23192
119.8976,50.21336
120.053,50.3185
120.1419,50.38089
120.9072,51.06033
121.5257,51.96764
121.6035,52.04489
121.8611,52.06525
122.3576,52.39575
122.2701,52.51105
122.5273,52.58453
122.545,52.57586
122.6417,52.86967
122.6688,52.99225
122.6282,53.00558
122.8073,52.91378
123.3281,53.29858
123.3008,53.38758
123.1974,53.49725
123.4155,53.68433
123.5526,53.73328
123.7469,53.81561
124.0498,53.93897
124.6629,54.47667
124.8735,54.81805
125.2612,54.91492
125.3274,55.12742
125.3716,55.26664
125.5818,55.48972
126.4444,55.99822
126.589,55.94208
127.2245,56.45642
127.6878,56.8512
128.7337,57.57875
128.9025,57.75536
130.1157,58.35822
130.4438,58.65345
136.8738,62.22033
137.3594,62.41945
137.5111,62.49667
142.3958,64.28902
142.9622,64.62492
111.7518,40.30572
112.6945,41.75911
114.5918,44.59092
115.208,45.37231
115.2087,45.42489
116.775,47.48289
117.4672,48.21869
117.6229,48.56044
118.1271,49.04167
118.7649,49.88517
119.6976,50.84339
120.0531,51.23872
120.275,51.48417
120.3949,51.55936
120.4816,51.60025
120.7493,51.95122
121.102,52.06364
121.9263,52.88322
122.3118,53.13261
122.6526,53.77264
122.8138,53.71305
123.0844,54.08217
123.4217,54.40778
124.302,55.03483
124.4348,55.17464
124.4493,55.18547
125.1012,55.65339
125.0134,55.70755
126.145,56.62533
126.47,56.56122
128.4418,58.08955
131.3146,59.86942
136.4413,62.58008
137.4412,62.89614
137.7592,62.96405
138.4286,63.49836
138.848,63.51339
139.1475,63.80311
139.153,63.79919
141.3578,64.41639
113.932,39.86825
116.8905,43.82436
116.9833,44.04022
117.609,44.81603
118.3398,45.6097
118.5133,45.8355
118.9292,46.26769
118.9703,46.33161
119.0106,46.48625
119.6474,47.10556
119.6711,47.13617
119.9743,47.36386
121.1178,48.74253
121.3059,48.79016
121.784,49.35331
121.9536,49.46208
122.2515,49.74608
122.5783,50.23097
122.6513,50.31689
122.8002,50.40236
123.6077,51.16183
124.074,51.68467
124.4995,51.858
124.6942,51.87778
125.2202,52.60367
126.6055,53.5395
126.4893,53.633
126.7539,53.71203
126.7513,53.87214
126.9174,53.87592
127.0304,54.08783
127.2488,54.15417
128.9622,55.47739
129.2366,55.67714
129.3317,55.52375
129.162,55.66728
129.447,55.68733
130.6911,56.67322
144.787,63.34919
146.5573,63.8112
148.2089,64.49011
110.7449,35.72225
110.7786,35.77711
110.7939,35.79911
111.0679,36.07133
111.0629,36.11592
111.2984,36.25006
111.1855,36.41358
111.4651,36.53561
111.3515,36.46514
111.297,36.59636
111.3258,36.59428
111.5059,36.5322
111.3052,36.62508
111.4353,36.63003
111.4278,36.71156
111.4601,36.8965
111.6526,37.01092
111.6143,37.08822
111.5953,37.09892
111.8265,37.23214
111.7832,37.28316
111.7936,37.39567
112.54,38.60019
112.7404,38.64842
112.8725,38.82728
113.344,39.76842
113.2996,39.77411
113.3189,39.76242
113.6566,40.33436
113.928,40.38334
114.4522,41.3078
115.1473,42.43511
115.2885,42.42606
115.3083,42.45314
115.4246,42.62817
115.5038,42.79731
115.9567,43.35725
117.4516,45.428
118.6892,46.66564
119.1439,47.11356
119.3358,47.38489
119.7554,47.8618
120.2067,48.33536
120.051,48.37442
122.2587,50.49717
122.7264,51.00008
122.5619,51.05139
123.071,51.49153
123.4424,51.54469
123.493,51.74714
124.867,52.99075
124.8744,53.02195
125.3313,53.47105
125.7033,53.76406
126.0436,53.81078
125.9015,53.96178
126.2742,53.98836
126.3089,54.18822
127.1386,54.70322
127.5017,54.98389
127.825,55.16017
128.1592,55.38792
128.1946,55.65697
128.758,55.81606
128.6859,56.03072
128.9619,56.18895
133.3758,58.78
133.9577,59.26928
137.7733,61.12975
145.8528,64.18539
145.9021,64.09311
110.45,35.97875
110.5834,35.93925
110.5702,36.18678
110.8779,36.56508
111.1657,36.93611
110.9897,37.07547
111.2495,37.21242
111.441,37.49672
111.4171,37.58867
112.2455,38.90825
112.7581,39.95269
113.1319,40.11264
113.3482,40.48845
113.447,40.55036
113.8179,41.51008
113.8695,41.52225
114.063,41.69275
114.2437,42.11033
114.422,42.00692
114.4734,42.25092
114.6575,42.43708
114.6407,42.67611
114.8949,42.74692
115.7087,43.76483
115.5582,43.87192
115.7627,43.96028
115.681,43.92992
115.893,44.31608
117.2009,46.0233
117.2738,46.1255
118.0495,46.96267
118.1815,47.18514
118.2094,47.23564
118.4693,47.31958
118.5373,47.53053
118.9977,47.78947
120.0983,49.24836
120.6159,49.52789
120.8582,49.77967
120.8857,50.10875
121.2438,50.24497
121.223,50.39147
121.6854,50.6145
121.878,50.85486
121.7424,50.90639
121.8473,51.13153
122.0134,51.21192
122.4491,51.67053
122.716,51.65239
122.6273,51.7578
122.8297,51.88961
123.1766,52.04517
123.2324,52.36555
123.4858,52.30394
123.5904,52.40281
123.9611,52.87189
124.1915,53.21175
124.4418,53.35606
124.6397,53.57869
124.7836,53.58969
125.2628,53.85444
125.58,54.26794
126.0807,54.65539
126.2573,54.6637
126.5254,54.9425
127.1568,55.36033
127.6703,55.74603
127.5662,55.86914
128.1614,56.0503
128.1873,56.19508
128.1895,56.19342
133.8329,59.71783
138.7508,61.98267
140.5829,62.79786
141.8735,63.26525
141.8362,63.2902
141.884,63.27461
141.8269,63.37856
109.9514,36.04642
109.9327,35.97822
109.9505,36.09875
110.0856,36.14556
110.1037,36.17525
110.0686,36.21025
110.0335,36.39111
110.0335,36.34605
110.2796,36.64745
110.259,36.60756
110.1901,36.65917
110.3334,36.68772
110.3267,36.80167
110.3325,36.80408
110.3167,36.65972
110.307,36.66653
110.3313,36.7412
110.3597,36.73833
110.3714,36.74445
110.3742,36.75758
110.5598,37.30389
110.7034,37.49325
110.9783,37.75797
110.993,37.75803
111.0705,37.93467
111.0595,38.14308
111.696,38.77928
111.9995,39.33747
112.0154,39.45055
112.0602,39.6125
111.986,39.69103
112.2564,39.66925
112.1233,39.89647
112.3526,40.00319
112.469,40.08411
112.3603,40.16919
112.3605,40.16117
112.3523,40.16056
112.4379,40.22764
112.4514,40.21869
112.7148,40.80322
112.7665,40.81144
113.4977,41.86356
113.771,41.97428
113.7651,41.98439
113.7507,42.01589
113.7275,42.15222
114.469,42.98783
115.3568,44.21294
115.2677,44.31964
115.3415,44.53456
115.7099,44.62622
115.5395,44.80603
115.7022,44.9287
116.2428,45.60983
116.5185,45.92992
116.6372,46.14258
117.0901,46.76872
117.5681,47.12697
117.5303,47.28267
117.776,47.33333
118.2303,47.82864
118.2542,47.83419
118.5196,48.37372
118.8558,48.43842
119.0922,48.82828
118.9005,48.84903
119.2819,49.2675
119.6416,49.39281
119.6314,49.42086
119.9958,49.85011
120.1383,49.86928
120.43,50.34842
121.0391,50.90786
121.1198,50.9193
121.0213,51.03431
121.7946,51.54117
121.7347,51.59103
122.7271,52.52731
122.7993,52.67239
123.1111,52.92414
123.1909,53.088
124.2642,53.78511
124.9652,54.45942
125.123,54.45989
125.0392,54.55836
125.4336,54.72356
126.6839,55.81147
126.7241,55.97655
127.4026,56.32089
127.364,56.43822
127.7147,56.59872
127.9239,56.64553
128.2034,56.95228
128.7227,57.20783
128.8066,57.32145
137.5321,62.02597
141.8698,63.82486
146.1509,65.26264
147.3439,65.77692
109.5277,36.33797
109.5656,36.475
109.6618,36.5885
109.7687,36.78728
109.7494,36.72105
109.7688,36.80483
110.0526,37.21078
110.0941,37.22433
110.1456,37.22622
110.2077,37.28597
110.4272,37.70286
110.3666,37.76567
110.2788,37.82106
110.4292,37.79089
110.3761,37.85053
110.552,37.87894
110.6935,38.50372
111.4003,39.37447
111.4163,39.67669
111.5381,39.6905
111.6882,40.12042
112.1261,40.48442
113.0055,42.14164
113.5747,43.02136
113.7318,43.06561
114.0241,43.65225
114.5812,44.41214
114.8597,44.79503
115.1971,45.13031
115.3899,45.22003
115.5155,45.26722
115.4789,45.35825
115.9666,45.93783
116.2504,46.23167
116.3348,46.60328
116.4698,46.67903
117.2472,47.77664
117.5247,47.9005
118.1556,48.76853
119.0652,49.63764
119.198,50.00883
119.6823,50.38122
119.6735,50.3867
119.8437,50.56564
120.2175,50.97
122.2653,53.01211
122.3408,53.04953
122.5421,52.97925
123.0734,53.5527
123.3907,53.96003
123.597,53.96331
123.4839,54.01603
123.6727,53.94533
123.5081,54.041
123.4805,54.08233
123.7033,54.27895
123.839,54.37403
124.2497,54.6975
124.4899,54.73244
124.4714,54.824
124.5805,55.02014
124.7903,55.01283
125.5884,55.70333
125.6379,55.64072
126.0889,55.99228
126.3184,56.08453
126.5262,56.24539
126.5685,56.34819
126.7843,56.44625
126.5336,56.51425
126.8994,56.75836
127.0983,56.64189
127.2398,56.98211
127.7438,57.35966
128.4985,57.72
128.6894,58.064
128.9504,58.04083
128.965,58.04975
129.2859,58.40506
131.3185,59.65711
131.3458,59.64803
134.0504,61.17694
137.6116,62.86347
138.0855,63.06978
140.2915,63.84895
140.6181,63.91272
146.6949,66.05861
123.9024,54.91764
124.8238,55.63072
126.3268,56.85439
137.5723,63.2972
138.9867,63.8968
110.4635,38.27608
110.5324,38.42864
110.5366,38.49283
110.5018,38.65142
110.5518,38.76406
110.6565,38.73525
110.6929,38.67611
110.6625,38.71717
110.5855,38.76936
110.6806,38.838
110.777,39.06822
110.892,39.09669
110.9324,39.24236
110.9026,39.32967
111.251,39.8133
111.4115,40.07017
111.4646,40.13897
111.367,40.16203
111.4836,40.27806
111.4722,40.36036
111.4646,40.36364
111.6886,40.54228
111.7391,40.8597
112.0201,40.86847
112.1385,41.11853
112.0656,41.32717
112.0548,41.32447
112.1513,41.5045
109.929,38.62366
110.1174,38.78553
110.1288,39.0513
110.3436,39.43806
110.3585,39.47914
110.5227,39.61192
110.5891,39.6367
110.9003,40.0687
110.7173,40.0905
110.7958,40.2267
110.8646,40.20219
110.866,40.21408
110.9678,40.21425
110.8275,40.26231
110.8594,40.26717
111.0815,40.31631
111.0127,40.53536
111.1846,40.51683
111.2134,40.56125
111.2464,40.97544
111.3425,40.95911
111.457,41.06203
111.5545,41.38469
111.5627,41.39328
111.6895,41.43572
111.8123,41.53433
109.6213,38.98097
109.6816,39.32333
109.9382,39.38453
109.9968,39.46719
110.1026,39.66478
110.073,39.62828
110.0909,39.62847
110.301,39.93667
110.176,39.82225
110.2391,39.8335
110.0226,39.92536
110.1199,39.9002
110.1228,39.89978
110.2363,39.86622
110.2775,39.90055
110.2607,40.06172
110.2958,40.0757
110.3517,40.06447
110.4284,40.33667
110.434,40.44728
110.473,40.48497
110.6637,40.78975
110.6223,40.86722
109.3322,38.55214
109.3053,38.56903
109.0826,38.86864
108.985,38.7615
109.0345,38.82944
109.1194,38.89947
109.2327,39.18572
109.2671,39.23569
109.1955,39.23242
109.2828,39.35264
109.233,39.37108
109.2102,39.38103
109.2977,39.37075
109.2833,39.42681
109.3867,39.41856
109.338,39.68458
109.4292,39.70781
109.3696,39.83192
109.5561,39.78014
109.4072,39.84989
109.5597,39.84197
109.4623,39.89308
109.529,40.041
109.5994,40.15767
109.6321,40.30961
109.6241,40.2975
109.8053,40.16928
109.7802,40.20875
109.84,40.22197
109.7427,40.38789
109.7378,40.37366
109.6751,40.34336
109.692,40.38553
109.6877,40.38142
109.7222,40.39622
109.8184,40.44333
109.8241,40.53308
110.1017,40.73642
110.0415,40.75247
110.16,40.76739
110.1369,40.84206
109.9883,40.86781
110.1591,40.82997
110.2673,41.05236
110.2969,41.13253
110.2098,41.1623
110.4437,41.45081
108.9629,38.72461
109.7607,41.15458
111.5714,40.059
113.0651,42.46964
113.1272,42.58272
114.2725,44.23647
114.8441,45.11772
115.1312,45.40994
116.6627,47.44986
116.8915,47.93103
116.9991,48.00891
117.6724,48.68608
118.1818,49.40303
118.7211,50.09497
119.009,50.34964
118.9682,50.35564
120.0602,51.40742
120.0382,51.61092
120.0961,51.49103
120.0595,51.50717
120.426,51.97847
120.6621,51.96783
121.1159,52.40331
121.4279,52.86308
121.9656,53.2858
121.9105,53.45936
122.5958,53.94564
123.3083,54.63597
124.446,55.77494
124.9737,55.93303
125.0533,55.99564
124.9849,56.19831
125.6526,56.73869
129.4263,59.4277
130.2725,59.94664
135.1768,62.58028
135.2655,62.61456
135.2455,62.64211
137.6307,63.78728
137.6711,63.80314
141.4995,65.36669
145.3341,66.66734
150.5271,67.91433
110.2996,38.53003
110.4391,38.66331
110.3823,38.72597
110.4458,38.70539
110.4297,38.71769
110.4652,38.71689
110.4632,38.72375
110.455,39.06781
110.5462,39.11089
110.5901,39.18836
110.9777,40.01783
111.2217,40.07008
111.0047,40.05336
111.2445,40.10997
111.0944,40.26864
111.2715,40.14097
111.2409,40.23078
111.2966,40.25767
111.3091,40.25753
111.2408,40.46378
111.2393,40.47514
111.598,40.65994
111.5091,40.61486
111.5096,40.7195
111.5187,40.69914
111.9128,41.21747
112.0475,41.82267
112.2534,41.82953
112.5918,42.42353
112.989,43.01619
113.6521,44.15486
113.8913,44.40461
115.783,47.44156
116.3149,47.98195
116.477,48.04975
116.7114,48.22664
116.748,48.64381
117.2648,49.26428
117.7242,49.46928
117.7791,49.69425
118.4977,50.66439
118.6851,50.65281
118.873,51.10914
119.1155,51.28603
118.9649,51.20842
119.3639,51.50014
119.5251,51.77922
120.0726,52.24811
120.4906,52.66525
120.2738,52.63222
121.17,53.33353
121.1963,53.38614
121.2958,53.46822
121.1303,53.55533
121.8558,54.02478
122.7533,54.80822
123.0649,55.04003
123.3813,55.62522
123.6515,55.5648
123.5249,55.62175
123.9662,55.89505
124.4261,56.26944
124.4664,56.2658
124.5677,56.29733
124.455,56.36778
124.516,56.35311
124.7794,56.54747
124.628,56.609
124.9615,56.81728
125.6279,57.31733
127.3352,58.442
130.8235,60.88347
139.0289,64.83253
149.1237,68.03464
109.7745,38.52286
109.8282,38.74969
109.9132,38.75186
109.936,38.83456
109.981,38.91095
109.8892,39.15925
110.1402,39.13422
109.9873,39.29125
110.1747,39.41895
110.1191,39.37017
110.2963,39.80795
110.3039,39.79986
110.2688,39.81889
110.2653,39.81636
110.3525,39.82841
110.343,39.79556
110.3125,39.83067
110.4167,39.81094
110.4069,39.85367
110.509,39.88714
110.5515,39.95775
110.5437,40.03061
110.4679,40.07397
110.461,40.17453
110.6287,40.23503
110.7904,40.71867
111.0478,41.07594
111.1183,41.1097
111.3037,41.20833
111.2812,41.52756
111.4404,41.57895
111.723,42.30517
111.9925,42.66381
112.2434,43.067
112.2386,43.05119
112.278,43.09703
112.5247,43.18869
112.6948,43.58244
112.6677,43.62689
113.285,44.55097
113.3076,44.62511
113.5792,44.95667
113.8283,45.19553
113.7968,45.61822
114.0437,45.75758
113.9004,45.67111
114.3755,46.22556
114.5782,46.32908
114.3982,46.3635
114.4636,46.4543
114.8989,47.03606
114.9843,47.26436
116.2661,48.56575
116.0862,48.76653
116.2231,48.89261
116.7526,49.54908
117.0064,49.88461
117.0293,49.87786
117.2841,50.07778
117.3785,50.07592
117.6085,50.25753
117.5468,50.23708
117.678,50.51578
117.7863,50.62769
118.1703,51.09672
118.554,51.30861
118.561,51.40747
118.633,51.46108
118.6232,51.46764
118.5553,51.49639
118.7918,51.97714
119.1783,52.1097
119.4543,52.44697
119.6018,52.76859
119.6233,52.77364
119.5973,52.71586
119.7701,52.68611
119.6892,52.84381
120.1499,53.312
120.3122,53.33086
120.259,53.45997
120.3522,53.52772
120.8489,53.7345
121.1136,54.35281
121.1922,54.24011
121.1523,54.40956
121.4735,54.35189
121.6311,54.688
121.8745,54.95406
123.0335,55.90569
124.0686,56.95936
124.2903,57.019
124.4412,57.12733
124.9562,57.38517
128.5242,60.13066
130.1592,61.23364
130.3606,61.18728
132.0768,62.31736
132.21,62.34245
139.9902,65.90845
144.1104,67.25022
109.5025,39.19233
109.7134,39.43756
109.6284,39.60814
109.87,39.83597
109.8503,40.057
109.7523,39.98944
109.881,40.13417
109.9959,40.226
109.9357,40.33719
109.957,40.35258
110.0312,40.38922
110.2341,40.40489
110.2414,40.52428
110.2437,40.49628
110.1353,40.60914
110.2892,40.57075
110.323,40.75811
110.426,40.79881
110.3462,40.95647
110.7623,41.42925
110.6637,41.47858
110.6139,41.49997
110.7709,41.43245
110.9716,41.64672
110.7519,41.71294
110.947,41.70514
110.9972,41.89806
111.0725,42.07689
110.9928,42.19189
111.1775,42.37183
111.58,42.73297
112.2168,44.01317
112.2218,44.01647
112.3544,44.10831
112.4125,44.50095
112.6915,44.93275
112.698,44.93839
112.7739,44.96978
113.6315,46.036
113.7453,46.14045
113.6439,46.36525
114.0452,46.56328
114.3016,46.85419
114.2883,46.96444
114.224,47.05361
114.3307,47.07928
114.3904,47.19806
114.4036,47.43836
115.6855,48.83633
115.6906,48.84631
115.6883,48.86775
117.4509,50.98997
117.2736,50.96097
117.4327,51.31658
117.8828,51.55553
117.8849,51.57006
117.8316,51.62772
118.3283,52.04653
118.8257,52.78431
118.8187,52.78994
119.2883,53.00086
119.2983,52.99839
119.0203,53.04681
120.2149,54.05953
121.8334,55.50858
122.6775,56.26233
122.637,56.21397
122.623,56.42436
123.2203,56.85231
123.493,57.0625
124.5399,58.09258
125.2702,58.44861
130.0747,61.68028
135.6698,64.63164
138.946,65.94891
139.0695,65.93808
143.2206,67.61742
143.6336,67.49744
109.0423,38.58736
109.2562,38.63356
108.845,39.12669
109.098,39.5225
109.0079,39.68956
109.1272,39.52106
109.1887,39.56203
109.1649,39.69253
109.2083,39.79539
109.3866,39.89347
109.3046,39.95447
109.2931,39.97136
109.4214,40.0537
109.4529,40.05317
109.3161,40.22469
109.5223,40.20564
109.5369,40.41928
109.5462,40.41775
109.5685,40.4188
109.5524,40.51364
109.514,40.47336
109.6225,40.49894
109.6385,40.68425
109.8649,40.92458
109.9061,40.96797
110.0822,41.61303
110.6012,42.17036
110.5172,42.42139
110.9402,42.67756
110.7772,42.79764
110.8017,42.82228
110.8535,42.86953
111.0373,42.9193
110.9398,43.02603
111.0567,43.12344
111.4979,43.84733
111.4898,43.8587
111.5845,44.08261
111.582,44.16092
111.7409,44.13519
111.9955,44.77008
111.9782,44.80333
112.295,45.26661
112.5589,45.26836
112.5395,45.45103
112.6569,45.75903
112.7904,46.05525
113.1119,46.34956
113.1481,46.28817
113.2999,46.44286
113.2771,46.58439
113.6987,46.99661
113.4551,47.07544
114.1029,47.60939
114.5048,48.17283
116.7072,51.15617
116.815,51.12161
117.34,51.73058
117.3635,52.04239
117.3538,52.03703
117.4226,52.03503
117.4456,52.00403
117.6596,52.23092
118.0031,52.6895
118.4398,53.02605
118.7664,53.62094
119.6454,54.48942
119.8281,54.63847
120.2154,55.0252
121.3698,55.96622
122.5475,57.07647
123.1537,57.47417
123.5383,57.98944
124.7525,58.76572
125.8088,59.66611
127.8896,61.23278
127.8805,61.22586
129.6282,62.04142
132.536,63.75847
135.9468,65.46481
137.8141,65.99323
138.478,66.51014
140.1142,67.03125
140.3955,67.15058
143.7488,68.26667
145.349,68.56686
108.7402,38.69894
108.5965,38.75589
108.564,38.76864
108.6334,38.78336
122.7417,57.94003
125.4175,59.98178
125.4209,60.05225
131.4615,63.7625
135.7529,65.78875
135.7164,65.9185
139.5934,67.36105
144.2386,68.95006
144.7467,68.9258
148.8896,70.11186
123.976,55.00136
125.129,55.99036
148.2783,67.14967
153.398,68.38792
153.8395,68.39919
153.8642,68.39528
153.8158,68.53542
112.5618,41.75461
112.3311,41.84458
112.4246,41.85964
112.6859,42.0015
112.6169,42.14467
112.6574,42.32208
