RA,DEC
204.805,-3.218694
205.4033,-3.357028
212.9888,-3.14575
214.1244,-3.192583
214.9946,-3.1525
215.2602,-3.097194
216.9405,-3.077917
218.693,-2.926556
222.5184,-2.9135
224.4848,-2.812444
227.1513,-2.711889
202.8191,-2.905667
204.823,-2.884917
205.1945,-2.864028
205.8129,-2.87125
207.1561,-2.842556
207.1642,-2.846861
211.6138,-2.843583
211.9306,-2.808833
212.7449,-2.677778
222.6014,-2.599111
223.6815,-2.432167
225.308,-2.506861
230.5318,-2.187583
201.2715,-2.547611
202.195,-2.460417
202.8095,-2.435389
204.2995,-2.434833
207.5281,-2.392806
210.2555,-2.460611
213.4923,-2.198111
214.8834,-2.260139
217.3332,-2.220472
217.5073,-2.288278
218.9476,-2.2705
220.6307,-2.164472
224.1354,-2.108444
233.1007,-1.786167
234.5254,-1.829389
202.9807,-1.997
207.8987,-2.084583
214.7755,-1.956806
215.551,-1.891306
217.748,-1.890444
224.4756,-1.527861
227.1064,-1.480139
229.7329,-1.5395
229.7294,-1.562361
229.7302,-1.554806
233.1585,-1.3665
235.59,-1.373806
235.7097,-1.287972
236.1839,-1.346528
202.5387,-1.729361
206.7332,-1.684639
208.6587,-1.5125
216.601,-1.449194
221.5561,-1.183806
224.6008,-1.102833
231.8647,-0.8840278
234.3717,-0.8893333
235.5912,-0.9114166
201.5501,-1.19975
202.309,-1.318694
212.9074,-1.156194
255.9776,33.9902
258.0646,30.91856
258.0633,30.77086
258.6823,30.20253
259.0673,29.58614
260.0235,28.0197
260.2913,27.63608
260.2345,27.39872
260.5811,27.06244
261.6045,25.52006
254.851,35.31567
255.9478,34.72683
256.6596,33.69733
256.778,33.52764
256.9671,33.18936
257.699,32.17703
257.7028,32.18092
258.2913,31.58122
258.5149,30.99042
259.9809,29.05803
260.8271,27.3165
261.9416,25.84386
256.7154,34.66242
257.6851,33.38172
259.4584,30.32394
260.0543,29.71828
261.4458,27.513
255.6675,35.80728
255.6621,35.79339
256.6709,35.32169
256.6702,35.32125
216.178,-3.209472
216.0111,-2.941028
216.064,-2.974944
216.0319,-2.954333
219.214,-2.743611
219.5465,-2.701917
224.1907,-2.681139
225.3453,-2.744639
226.8683,-2.564222
230.193,-2.41025
230.1993,-2.410306
217.3848,-2.525778
227.8981,-2.250306
229.9136,-2.184417
236.1918,-1.97975
224.9249,-1.835861
230.6525,-1.7335
236.0675,-1.451528
236.4597,-1.493472
236.5474,-1.554472
238.3094,-1.292333
220.0636,-1.433111
221.4444,-1.5115
224.4795,-1.394306
228.4647,-1.348806
228.4583,-1.354528
228.4656,-1.347972
228.4572,-1.355444
231.127,-1.238583
231.4472,-1.258889
235.6267,-1.156167
237.224,-0.9977778
237.2161,-1.004806
237.2233,-0.9983889
237.2168,-1.004167
217.2879,-1.179583
219.0268,-1.143361
221.411,-1.074722
221.586,-1.088917
221.9837,-1.153333
222.0473,-1.093278
224.5978,-1.085806
232.6526,-0.8428611
214.0192,5.883028
214.0263,5.884
214.8938,5.794167
216.0574,5.803722
216.1843,5.663556
239.1138,3.77425
240.7229,3.59325
240.723,3.602639
242.2562,3.437667
219.0945,5.993556
241.9014,3.867194
216.4754,6.471917
219.4573,6.278111
222.221,6.012
222.224,5.987417
222.228,5.990583
232.2494,5.17025
236.5952,4.810833
237.4556,4.691306
243.1253,4.021389
244.3372,4.016472
213.4931,7.163528
217.4136,6.959972
230.9495,5.780056
231.4526,5.611528
235.9638,5.2935
242.558,4.661389
243.6995,4.41225
217.1812,7.211167
317.2466,9.012111
319.1742,9.457222
319.2203,9.316278
319.2647,9.345
320.1328,9.62875
320.6793,9.740055
321.5946,9.779056
324.7922,10.48789
325.2748,10.37314
330.7914,11.25456
330.8321,11.39075
330.8257,11.38883
330.8264,11.38844
330.8248,11.38944
330.8241,11.38983
331.5212,11.528
332.637,11.63664
333.0409,11.74661
333.5647,11.60781
333.6392,11.80133
333.6755,11.73236
334.006,11.75781
337.0276,12.25064
337.0283,12.24492
337.0279,12.24428
337.0323,12.25097
337.0342,12.24656
337.032,12.25056
337.0325,12.25142
340.5059,12.62519
340.5467,12.51639
341.8362,12.781
341.9417,12.69128
343.1341,12.75303
347.2672,13.1255
358.8551,13.80556
0.5841666,13.90728
1.57275,13.71769
1.798083,13.76886
4.18625,13.91903
4.185583,13.91939
4.197042,13.92431
4.193875,13.91481
4.194958,13.91433
6.622458,13.92256
317.0078,9.360194
318.5621,9.625083
318.8715,9.810445
321.1577,10.27775
324.3398,10.69061
325.9901,10.91517
326.3181,11.04142
330.1282,11.68639
330.438,11.80375
330.4775,11.70681
334.7447,12.22044
334.9837,12.41756
337.9123,12.6275
340.394,12.92292
340.36,13.0135
340.9536,12.92289
341.6545,13.18506
344.3899,13.37033
350.9607,13.89053
351.3297,13.92072
352.267,13.92092
357.4455,14.24158
3.659458,14.18664
316.8798,9.362445
317.6331,10.05267
317.6279,10.04517
318.0954,9.960167
318.6108,10.11069
320.33,10.37125
320.3268,10.37731
320.3304,10.3785
320.338,10.37139
320.3343,10.365
321.0156,10.66961
322.703,10.96175
323.6374,10.94764
323.6332,10.95633
325.0723,11.20164
326.5426,11.63569
328.7726,11.78106
329.1861,11.90367
329.1736,11.90172
329.8802,12.13614
330.3431,12.03547
330.3006,12.13972
330.4617,12.17292
334.3222,12.66783
338.1818,13.04022
340.2712,13.27592
344.1859,13.6985
344.231,13.79319
344.4008,13.7665
345.0373,13.92047
348.0929,14.05008
348.783,14.0285
350.8731,14.17328
350.9755,14.29225
354.5975,14.35925
354.6607,14.34839
354.6086,14.35736
357.6609,14.48003
358.7066,14.52078
316.9922,10.30358
317.2215,10.237
320.6823,11.04711
321.0822,11.11314
321.5613,11.17408
323.5885,11.45211
324.4294,11.574
325.3936,11.73583
327.9218,12.07147
327.9214,12.08058
327.9148,12.26711
329.3522,12.29069
329.7097,12.54253
330.2176,12.47778
334.5378,13.16839
339.3961,13.61306
339.9352,13.66442
340.1467,13.79267
340.2788,13.68389
344.0785,14.06697
347.4893,14.42883
347.4904,14.43056
347.4853,14.42247
347.4908,14.43117
352.817,14.88489
355.9706,14.9175
1.691375,15.05919
318.8295,11.11306
318.9509,10.98756
318.937,11.10011
319.1324,11.09114
320.0861,11.19675
323.1318,11.85233
323.137,11.85419
323.5228,11.93836
325.1864,12.15278
326.8868,12.35294
328.5665,12.61875
328.5894,12.74753
328.589,12.74689
329.4203,12.7235
329.4652,12.87447
348.7495,14.98864
349.2245,15.04558
349.7343,14.914
358.5778,15.41322
6.717,15.46047
316.6176,10.65694
316.6494,11.16058
316.7882,11.00222
317.4652,11.14506
317.4907,11.11567
318.8309,11.45831
319.3023,11.56206
319.2987,11.56108
319.3035,11.56386
319.3031,11.56331
319.4915,11.52872
319.6433,11.56597
319.6482,11.57294
319.6425,11.56472
319.6473,11.57167
320.1404,11.80192
322.8038,12.15736
325.0585,12.53903
326.7024,12.92264
327.2876,12.88067
328.2377,13.06164
329.4383,13.23853
332.2631,13.75878
332.4864,13.78558
333.1944,13.86433
334.5741,13.96456
340.2223,14.55333
340.2171,14.54533
340.4686,14.56208
340.4923,14.54911
342.0647,14.77808
342.2713,14.75189
342.8294,14.79906
343.4295,14.95208
344.099,15.07356
345.7193,15.22428
346.0093,15.13503
347.4119,15.20689
347.4242,15.28261
348.4496,15.36528
348.4491,15.36467
350.9977,15.42817
353.5202,15.65906
354.0355,15.74378
357.054,15.90111
335.3399,-9.889472
336.2467,-10.01139
342.0213,-10.36469
343.6239,-10.56547
344.8529,-10.48781
344.8524,-10.48747
330.401,-8.953
330.9645,-9.102472
332.386,-9.149
334.063,-9.333167
336.8779,-9.665
337.2618,-9.674055
347.2395,-10.31914
346.4578,-9.81525
334.5479,-8.482223
348.259,-9.56775
331.3802,-7.759083
334.5027,-8.064362
338.2388,-8.473306
339.0199,-8.386139
339.3421,-8.462722
341.0395,-8.58475
343.5325,-8.776028
344.1864,-8.930667
329.1289,-7.250945
331.9822,-7.357417
334.1847,-7.738945
334.1972,-7.762306
334.2108,-7.756834
338.1128,-8.044945
342.0894,-8.175445
345.5596,-8.510028
347.2956,-8.625195
347.5959,-8.689528
258.7497,69.14975
260.8823,66.44542
261.7222,65.46194
261.9398,64.4883
262.4877,64.08089
264.5608,59.33372
264.5876,59.06619
265.1989,57.43411
265.3894,57.29853
265.4647,56.83386
265.5058,56.85936
265.3964,56.79147
265.8318,55.6242
266.6726,53.23292
257.5817,72.29808
257.1145,72.13325
257.138,72.13422
257.4096,71.91428
259.59,70.22134
262.6773,65.04733
263.0473,64.82917
264.2399,62.78233
265.3925,59.03342
265.6239,59.02314
265.9666,58.35767
267.1703,53.97003
268.29,50.27869
268.428,49.62897
268.4016,48.3483
268.6306,47.76528
268.8439,46.48344
255.4311,75.29786
258.4251,72.71128
263.9631,64.67519
264.2426,64.32375
264.4557,63.54128
266.169,60.3095
265.9197,60.2687
266.1024,59.88742
266.1678,59.42147
266.2418,58.99364
266.2324,58.99414
266.9818,57.10258
268.1541,52.97925
268.4249,51.64133
268.3232,51.77369
269.3344,47.35953
260.7911,71.64658
260.7761,71.64611
263.0081,68.13625
263.0096,68.13331
263.0113,68.13347
264.9366,64.5313
269.201,51.56878
269.2623,51.40333
269.4405,50.77739
269.7743,48.72869
269.8393,48.34
269.7222,48.14067
269.878,47.53303
258.5423,75.49428
258.5053,75.20208
259.8107,74.57809
261.1088,72.75347
262.7107,71.23619
263.8646,69.29655
264.1507,68.79942
267.4304,61.62586
268.8432,55.96967
269.3758,54.66383
269.3752,54.66361
269.5823,52.76039
269.8467,51.28745
270.2,50.67003
270.4857,47.88817
270.485,47.88858
259.4025,76.21833
262.427,72.94353
309.4474,-1.24925
310.7208,-1.247056
310.8676,-1.210861
310.9986,-1.235639
311.5726,-1.184222
311.7476,-1.255417
312.0853,-1.147722
312.6242,-1.165083
313.1226,-1.072778
313.9451,-1.255417
313.8397,-1.206083
316.7536,-1.091056
318.4414,-1.180694
319.0135,-1.141222
320.5915,-1.148
324.1882,-1.099111
324.3497,-1.221361
310.1212,-0.70625
310.7739,-0.7373334
310.8962,-0.677
314.2953,-0.8152222
314.8796,-0.7934445
315.3301,-0.6761944
316.8565,-0.7111389
318.6716,-0.8342222
319.1418,-0.6326389
320.7938,-0.7754722
323.7224,-0.8023889
324.7737,-0.7129167
324.9205,-0.6421667
325.453,-0.6297222
309.9452,-0.2570833
310.5383,-0.3576389
310.5501,-0.3087778
311.4367,-0.2706944
311.3716,-0.291
311.9348,-0.3733889
312.7186,-0.3255278
312.7169,-0.3239167
313.7934,-0.3175
316.1413,-0.3776945
317.0476,-0.3639722
319.8249,-0.3269444
324.7586,-0.3099445
324.7961,-0.23375
326.4263,-0.3464167
311.6351,0.2094444
312.0224,0.1179167
314.2939,0.03808333
316.8973,0.1823056
317.1349,0.03322222
320.0067,0.0005833333
309.2655,0.07580555
309.946,0.4288611
311.4016,0.5104722
312.2993,0.5682222
314.2715,0.4733333
321.4639,0.5394722
321.4658,0.5292222
324.1271,0.4768611
325.9135,0.5411389
325.9136,0.5403889
325.9156,0.5298055
310.2064,0.8860555
310.311,0.9837778
312.3766,0.9307222
312.8628,0.8691389
314.2218,0.9456667
314.4055,0.9885556
315.5735,1.014222
316.5819,0.8480278
316.9643,0.9819167
317.3129,0.9843333
319.5744,0.962
321.4438,0.9314445
321.6245,1.036444
325.874,0.8736944
309.583,-1.032111
309.8438,-1.03475
311.2517,-0.9416111
311.3028,-1.047
311.4771,-0.9744722
315.5677,-0.997
315.7471,-0.9217222
315.7527,-0.9229167
315.7467,-0.92075
317.0379,-0.9866389
317.0374,-0.9855555
317.0376,-0.9859444
317.3975,-0.9480833
318.1884,-0.87675
320.0587,-1.029333
311.8755,-0.4196667
312.3274,-0.6255
313.0205,-0.5150555
314.8678,-0.5703889
316.5794,-0.5536944
317.5091,-0.6291111
317.7069,-0.5079722
319.1456,-0.6264167
309.7451,-0.0008888889
310.9707,-0.2041944
311.0365,-0.04208333
311.0678,-0.08394445
312.8861,-0.05819444
314.0575,-0.09105556
314.8822,-0.004805556
314.9831,-0.202
315.108,-0.02227778
316.4713,-0.2052222
316.6519,-0.09897222
317.5698,-0.08133333
318.6618,-0.06272222
319.1458,-0.04230556
309.265,-0.08836111
309.5627,0.4062778
309.8538,0.4185
309.9832,0.4116944
309.9402,0.4070278
311.0062,0.2136389
311.3351,0.2784167
311.5443,0.2594444
311.7557,0.3618333
314.5143,0.3335278
311.1901,0.6801111
311.3235,0.8110833
311.3308,0.7203056
312.5025,0.7050278
313.5179,0.6630555
313.6541,0.8128333
313.787,0.8338611
319.0383,0.7364445
319.5853,0.78075
320.2622,0.6719444
320.2601,0.6766667
309.6392,1.085639
309.7607,1.200694
309.971,1.084778
311.2477,1.103417
312.1675,1.143
313.079,1.127083
314.6433,1.10925
314.8342,1.14275
315.578,1.252861
315.6703,1.20775
316.6362,1.078778
317.6895,1.052889
319.6839,1.248889
322.4978,-0.9243056
322.9368,-0.9186111
325.2437,-0.9130833
326.0922,-0.9538333
330.8537,-0.9054444
331.1982,-0.9113055
334.1683,-0.9659167
337.501,-0.86825
348.7249,-1.048194
354.2675,-0.9986111
358.1875,-1.021722
4.358667,-0.9777222
8.726708,-0.8910556
14.3925,-0.8419445
322.508,-0.5013334
323.0695,-0.42625
323.518,-0.4548611
324.3919,-0.4546944
324.3943,-0.4293056
324.3926,-0.4229167
325.9744,-0.4791944
328.5263,-0.42725
330.0043,-0.4459445
329.9854,-0.5786389
338.0354,-0.5346389
344.3538,-0.5452778
345.7765,-0.4368611
350.813,-0.5796944
353.5747,-0.4273611
355.1142,-0.5820278
2.914333,-0.4728611
5.769083,-0.6113333
323.178,-0.1748889
324.7506,-0.19925
331.7594,-0.1683056
332.6211,-0.02044445
335.4601,-0.1791111
336.2922,-0.1980278
341.7675,-0.07425
348.2517,-0.005111111
350.5886,-0.08113889
350.6701,-0.1042222
355.4828,-0.2094167
10.86579,-0.1280833
12.48175,-0.2043056
13.68654,-0.09925
321.1938,0.2313889
322.8766,0.2966667
323.7139,0.3853611
324.5037,0.3113333
327.194,0.3158333
330.1153,0.23025
336.2824,0.4078611
340.022,0.22675
340.5108,0.2169167
346.3242,0.4175
346.6298,0.2746667
346.6289,0.3932778
352.821,0.3475
1.913667,0.2154167
1.910458,0.2124444
4.367208,0.3259722
11.23346,0.3531389
321.8239,0.7059722
321.9861,0.7960278
329.4506,0.63625
335.8652,0.6407222
336.362,0.8236111
336.7183,0.8226389
337.4533,0.8206389
342.8339,0.6381389
351.0546,0.6861389
351.4135,0.752
352.0856,0.6756389
353.9228,0.6577222
358.8937,0.7048056
3.511083,0.8117778
4.516792,0.6308889
10.07758,0.7901111
13.51696,0.6608889
322.9022,1.251139
325.2584,1.237611
325.5437,1.243556
325.6957,1.253889
326.3781,1.258472
331.412,1.145917
331.5487,1.052389
335.2782,1.077083
335.2786,1.053667
335.2726,1.049361
337.4503,1.266167
339.939,1.052194
341.0126,1.200444
341.1015,1.26625
341.9036,1.066028
343.0984,1.091889
343.0992,1.091889
344.7436,1.192222
347.6177,1.264056
351.6331,1.223889
353.8693,1.247917
353.9102,1.264778
353.9171,1.198139
355.8939,1.265389
357.8786,1.24175
358.0606,1.179417
359.541,1.208667
5.714625,1.079056
5.757458,1.184722
5.721542,1.265722
5.736959,1.265472
6.196583,1.217722
6.271708,1.265944
6.328417,1.266806
8.079166,1.152361
8.12725,1.24
8.196458,1.266806
10.54658,1.227111
11.27404,1.264167
12.92121,1.189417
14.81962,1.096639
149.8586,50.7755
165.9612,54.82822
170.305,55.38214
170.3241,55.41117
170.3105,55.39194
152.028,51.84786
154.7397,52.72208
157.6273,53.50978
158.4757,53.80397
158.4746,53.80522
160.2647,54.27458
163.543,54.81439
163.5388,54.78917
167.7278,55.44422
144.2981,49.70122
144.626,49.83664
145.9023,50.27736
147.8465,51.11228
148.6374,51.39
149.0938,51.41239
151.534,52.16978
156.1857,53.64472
156.2906,53.73667
156.226,53.68005
156.3171,53.75964
156.3276,53.76883
170.7185,56.29519
152.8973,53.07122
168.3303,56.47697
145.7843,51.13681
147.7433,52.0148
155.1269,54.22167
155.1307,54.22153
155.1379,54.21589
163.0243,56.14836
170.4506,57.07958
170.4573,57.07903
170.4436,57.07656
157.1023,55.23422
168.044,57.31772
16.33138,-1.012222
16.4755,-0.9860278
18.70308,-0.9692222
18.70292,-0.9688611
18.89092,-0.8586667
18.89333,-0.8628055
19.66987,-0.86375
20.92733,-0.8536944
34.21771,-0.9357778
37.28513,-0.9924167
39.35804,-0.8420833
40.24012,-0.8612222
41.17967,-0.8496111
41.17921,-0.8486111
41.24246,-0.9453611
44.36792,-0.8618611
47.25521,-0.9844167
51.40796,-1.031333
58.08337,-0.9708334
59.34509,-1.011306
21.61,-0.4276111
21.62392,-0.4277222
25.58262,-0.5286111
27.74483,-0.5888611
28.59329,-0.6283611
28.58758,-0.6253889
28.59746,-0.6268055
28.74321,-0.4749167
29.2745,-0.4739722
31.89421,-0.6214167
33.09646,-0.4410833
34.74937,-0.6010833
35.62517,-0.6173056
37.07862,-0.6091111
41.33963,-0.5161945
43.16133,-0.6242778
44.94025,-0.4206667
49.02637,-0.4383611
50.66629,-0.5360556
51.50763,-0.6334722
51.64125,-0.6043611
52.77471,-0.4716111
53.41879,-0.4296667
54.52971,-0.5321944
58.06567,-0.6226389
58.07025,-0.6139445
15.80775,-0.1825
21.59292,-0.194
23.98613,-0.1110833
25.03071,-0.2051111
25.02858,-0.199
25.67987,-0.1086111
29.23558,-0.1979722
31.25163,-0.1493056
43.69929,-0.05516667
43.79046,-0.1778611
43.80025,-0.1758056
44.72717,-0.03113889
44.82587,-0.02291667
46.16079,-0.1075278
51.23754,-0.1802778
51.70237,-0.01252778
51.72396,0.006472222
18.87692,0.2228056
20.50317,0.26975
21.52029,0.3155833
25.21625,0.416
26.67883,0.2145
29.30646,0.3061945
34.11808,0.2616111
34.74729,0.3298611
37.23425,0.3705278
37.31004,0.3578333
37.35088,0.2905833
40.83058,0.2941111
44.28942,0.4059722
45.42975,0.2682778
48.74937,0.3870833
52.27179,0.3589722
18.55279,0.65625
18.5105,0.7400556
20.31154,0.7454166
20.51596,0.631
22.51467,0.7433333
27.37725,0.7314722
27.72713,0.6480556
28.5295,0.8251944
32.59379,0.8225278
33.79104,0.7175834
34.4905,0.7315
36.29492,0.648
37.03959,0.7986944
46.77329,0.7553889
50.68708,0.7451111
52.58992,0.6691389
53.19008,0.8374722
56.44062,0.6341667
16.14779,1.246333
16.64654,1.265306
18.38771,1.262139
18.65346,1.179722
19.90867,1.265861
20.21725,1.263333
20.31112,1.262111
20.43871,1.265028
21.66879,1.263083
23.1965,1.262722
23.81471,1.134917
24.16967,1.174417
25.83708,1.24
27.46096,1.157389
27.72504,1.153528
28.43704,1.15275
29.66404,1.262861
31.04842,1.208556
31.71783,1.264611
32.33279,1.263389
32.99979,1.217444
34.12192,1.255889
34.68817,1.25825
35.63229,1.26325
36.81033,1.093389
37.79867,1.25775
38.02213,1.263778
40.20054,1.104944
40.48879,1.234528
42.77329,1.210806
45.9645,1.061639
46.3265,1.255306
51.58367,1.242194
54.83067,1.262278
57.65146,1.133556
58.596,1.257417
126.97,36.12366
126.965,36.12719
126.9717,36.12236
126.9632,36.1285
127.4877,36.48286
129.9497,38.43403
130.6093,38.84847
132.8741,40.16136
136.5619,42.52147
142.1911,45.57555
142.2098,45.55364
142.1858,45.56678
142.22,45.57039
143.2229,45.81708
143.1864,45.81214
143.2205,45.81675
143.1876,45.81231
143.2323,45.81842
143.2677,45.82319
143.5707,46.03994
143.5692,46.04022
146.9844,47.54675
148.3136,47.92033
118.1856,28.78303
118.5032,29.2177
119.8044,30.42486
124.0742,34.16481
124.8849,35.0435
124.8853,35.04317
124.8798,35.04775
124.8794,35.04811
124.8862,35.04239
124.8786,35.04875
124.8778,35.04945
124.9338,34.92008
126.2891,36.25586
126.7327,36.6135
128.397,37.87211
133.6313,41.37797
143.3246,46.38747
116.4489,27.79078
116.4593,27.90119
118.9898,30.2395
119.5414,30.6797
120.3585,31.61647
128.4085,38.1893
133.8664,42.04211
134.1088,42.17381
137.2508,44.06297
144.1143,47.40689
144.9147,47.60753
144.8005,47.73147
145.0812,47.77728
147.3274,48.56353
116.1845,27.96722
116.2822,28.1175
118.8986,30.80875
120.3316,32.26083
121.0514,33.02111
124.8345,36.20341
129.4361,39.76408
132.5055,41.7415
133.9523,42.62025
138.0834,44.96111
141.1161,46.52908
128.7522,39.61336
134.7292,43.47378
141.2511,46.97653
145.5677,48.79889
145.5735,48.81289
126.4813,35.54222
133.2522,40.29222
133.2533,40.29178
138.4531,43.22253
138.4503,43.22242
138.4484,43.22208
139.2852,43.79583
145.043,46.47805
118.4331,28.83089
119.6886,30.15978
120.1753,30.3435
122.8568,32.86439
126.6112,35.99311
126.9637,36.33461
127.2932,36.59455
127.9133,37.19533
131.8417,40.01847
134.095,41.43197
139.4175,44.28792
139.3975,44.28092
139.556,44.33506
139.6431,44.36425
141.0179,45.2235
141.9904,45.723
116.1687,26.977
116.6897,27.78275
118.9295,29.85439
119.0284,29.88056
119.0097,29.89522
119.0331,29.86989
122.4567,33.35353
128.2238,38.01933
128.9461,38.5145
135.8574,42.79264
136.1698,42.98269
139.3329,44.85983
116.3371,27.91861
116.395,27.88139
118.185,29.732
118.2947,29.87439
118.5215,30.20714
118.7177,30.42792
118.9,30.38178
119.0999,30.6575
120.3339,31.75717
120.3346,31.75314
121.9218,33.46361
122.9771,34.14542
124.4039,35.44689
124.4993,35.69911
126.9255,37.55764
128.4197,38.64972
136.0837,43.47094
136.0906,43.46342
140.295,45.88781
121.2615,33.47589
126.4682,37.58558
129.1743,39.76789
129.8839,40.26006
134.3772,43.14422
139.1895,45.81247
140.7257,46.53442
137.9138,45.5112
141.1266,47.14869
152.1521,49.07247
152.8353,49.45725
152.8471,49.45058
152.8495,49.44922
152.8488,49.44955
170.2577,53.17031
170.2924,53.16425
170.2472,53.1905
181.2519,54.06969
187.8213,54.07853
148.3092,48.3797
155.582,50.54659
161.1048,52.05508
172.9896,53.88272
180.882,54.5025
183.2097,54.38867
183.5406,54.52597
183.5395,54.52683
185.9743,54.55578
187.0696,54.53316
188.3466,54.52608
188.6875,54.44736
158.1584,51.85261
159.9671,52.23006
160.8092,52.31672
167.012,53.61675
167.0078,53.61742
179.7909,54.76305
181.658,54.76603
188.0807,54.80161
151.849,50.43694
166.3628,53.89325
166.4963,53.8655
173.2028,54.67569
174.3235,54.80305
175.742,54.95678
179.1176,55.12311
179.121,55.12658
145.599,48.77897
147.9844,49.62011
149.69,50.12247
153.6684,51.49728
155.768,52.06044
156.5327,52.34414
160.3611,53.13328
170.2016,54.78056
176.7569,55.5252
177.1415,55.53691
159.6882,53.50136
159.807,53.50819
164.093,54.34139
165.0007,54.42545
168.1875,54.89847
168.1597,54.9082
168.7103,55.03586
168.6677,55.01794
168.623,55.01422
172.3837,55.42194
175.1417,55.77175
175.2775,55.67006
176.885,55.96961
177.817,55.89308
180.9538,56.04722
180.9905,56.12361
184.2605,56.14111
185.6172,56.23189
189.3908,55.98953
125.4052,37.17964
113.629,25.73967
114.6194,26.78661
114.6201,26.78642
114.7656,26.92961
114.7955,27.01108
115.3949,27.84894
117.7509,30.26428
117.9294,30.44861
120.1753,32.93283
121.4215,34.06428
121.9,34.732
124.5991,37.05347
125.7171,37.8145
126.6361,38.67794
113.5224,26.48033
114.4195,27.54706
114.8168,27.71006
114.9425,28.16181
116.029,29.24914
116.7276,30.00692
116.9136,30.22533
118.5419,31.88875
124.5695,37.69258
127.2198,39.90828
112.2869,24.95825
113.228,26.50256
113.9899,27.46639
114.2085,27.72758
116.3873,30.14661
119.0226,33.18219
119.8007,33.87467
121.1048,35.04458
121.5178,35.35656
121.983,35.77719
125.3603,38.85422
125.6022,39.19561
126.6927,39.89675
126.7356,39.90739
113.4545,27.52936
118.1311,32.72441
123.1407,37.47483
123.7471,38.07219
126.3661,40.32492
126.4213,40.41592
114.8079,26.89644
117.7572,30.25947
121.9917,34.24422
123.9103,35.97203
131.0663,41.71881
131.3556,42.03959
132.7752,42.82106
115.4919,28.35108
115.6103,28.55608
116.2305,29.13244
118.2774,31.26253
119.415,32.64231
119.4313,32.65022
121.0991,34.24758
126.1802,38.76394
133.0065,43.72231
135.5987,45.13345
137.1698,46.19142
115.0758,28.46564
118.041,31.83575
121.3975,35.04442
121.7931,35.47886
122.5739,36.12136
127.077,39.91455
127.4318,40.18625
127.9395,40.56569
129.335,41.54892
133.5843,44.50455
135.2397,45.40311
111.8443,25.50061
113.0292,26.94422
117.0072,31.26292
133.0957,44.89514
133.0858,44.90005
134.2313,45.62083
124.3184,38.8117
132.7473,45.0
163.524,54.58153
164.4365,54.69058
166.1802,54.97572
168.411,55.41183
169.0311,55.39336
171.487,55.85861
171.4868,55.85981
171.7868,55.74917
173.2436,55.9183
174.4625,56.14194
178.4423,56.3265
191.1347,56.33922
194.6449,56.07258
163.3914,54.59431
163.3917,54.59278
163.3916,54.59344
166.4079,55.44728
167.8806,55.6787
167.8274,55.66978
167.826,55.66994
167.8314,55.67008
167.8228,55.67042
181.0943,56.99267
180.9807,56.96253
181.1922,56.81286
182.9375,57.05936
182.9365,57.04919
185.4535,56.87764
175.5237,57.02061
183.827,57.43692
188.0466,57.4525
194.307,57.02911
163.1889,55.76572
170.8054,57.05764
172.2979,57.13853
176.1393,57.44228
179.6238,57.60033
182.5186,57.68689
185.0754,57.86895
186.4277,57.86708
167.5609,56.91908
174.6487,57.87417
179.0592,58.19942
180.1618,58.06247
182.6371,58.30344
182.6461,58.30403
190.6379,58.01114
190.6365,58.00597
165.6011,57.12483
168.6285,57.67436
172.2796,57.93483
172.8277,58.14969
173.8946,58.19875
173.8831,58.18956
173.8947,58.19772
173.8947,58.19686
180.8054,58.675
182.1142,58.55281
187.2852,58.52961
187.2863,58.52964
187.5181,58.72233
192.2804,58.45808
143.1598,48.16945
143.1598,48.169
143.1606,48.16408
143.1597,48.17028
143.1595,48.17136
143.1594,48.17183
143.9607,48.49617
143.9618,48.48695
139.8146,46.94064
140.2968,47.76155
141.1448,48.19542
141.759,48.52172
142.0716,48.51419
139.9483,48.07936
139.9495,48.07436
139.9495,48.07486
139.9485,48.07867
139.95,48.07253
140.5957,48.4082
140.5959,48.40764
140.5948,48.41256
140.5963,48.40567
140.5944,48.41439
140.5962,48.40608
140.5965,48.405
142.399,49.32745
140.2106,48.61031
140.4131,48.74225
141.0645,49.25191
141.254,49.26019
141.9313,49.67439
137.429,47.37133
138.8235,48.66619
135.1604,44.04739
158.2205,53.58042
161.2331,54.20764
130.8417,41.81225
134.6232,44.29297
138.8532,46.66933
156.9391,53.69053
160.6969,54.39359
134.0093,44.39461
135.7034,45.60406
136.2813,45.93753
136.6215,46.07494
148.2235,51.47631
148.8564,51.72269
154.8211,53.4485
161.6385,55.02722
131.3571,43.255
132.8424,44.45725
133.0931,44.36942
133.5163,44.87756
135.3118,45.86794
135.7629,46.2072
138.4529,47.46392
128.8426,42.1695
130.7394,43.61705
133.811,45.55494
134.2016,45.63492
134.2,45.63556
134.1356,45.76683
134.1345,45.76742
134.1475,45.76081
134.1329,45.7682
136.9313,47.31242
137.0203,47.42636
137.0321,47.42111
137.0334,47.42053
141.6528,49.66317
150.8741,53.33831
150.8721,53.33142
150.8838,53.33267
150.8689,53.33742
150.8822,53.33314
151.1205,53.43725
152.9541,53.93492
153.0702,53.85872
152.9082,53.96464
155.3091,54.51756
160.722,55.88689
160.7336,55.88847
161.3419,55.96108
142.6836,50.54739
149.9589,53.35425
135.7581,39.29611
138.197,40.54783
138.69,40.87453
138.8135,40.91717
144.9905,43.95875
145.2572,43.94139
115.4037,23.51981
