RA,DEC
332.8306,12.18469
339.6341,13.17303
345.068,13.59414
347.5742,13.72911
349.4003,13.99878
349.8154,13.90192
322.4925,11.00522
324.4487,11.42758
333.7975,12.75819
336.2408,13.14519
346.3328,14.17203
348.5689,14.21011
354.4403,14.70672
356.4679,14.77436
358.3769,14.87692
322.2498,11.38033
322.2485,11.38569
322.2501,11.38642
323.7957,11.62975
344.5419,14.3085
345.4005,14.52589
348.6234,14.767
351.1574,14.88606
351.7973,15.015
356.421,15.23133
359.0599,15.16694
359.343,15.21453
359.3416,15.2135
315.6837,10.64189
331.9773,13.42236
344.114,14.8595
346.8087,14.94861
347.3922,15.03033
350.2615,15.22244
351.2056,15.27283
356.7883,15.59675
320.0079,11.93675
333.0928,14.02436
333.0985,14.02144
336.2717,14.36508
339.3192,14.65228
339.6576,14.74625
342.3116,15.07692
346.8678,15.36644
349.1636,15.58786
349.189,15.58825
351.7249,15.72522
2.497375,-10.89764
3.736667,-10.967
8.097375,-10.84972
14.23408,-10.71942
21.1805,-10.48744
6.259,-10.43847
7.805333,-10.48103
19.34671,-10.18811
8.211333,-10.18575
14.18888,-9.917639
14.17217,-9.915139
19.41504,-9.83925
4.446875,-9.789
358.3847,-9.611083
5.683417,-9.290417
8.149,-9.211
9.482917,-9.253111
9.489625,-9.252666
10.37625,-9.26275
13.93029,-9.220861
15.19479,-9.187472
17.30967,-8.9685
19.03967,-9.026028
1.578417,-8.892472
3.411375,-8.772695
4.106167,-8.835389
10.54508,-8.701278
14.4535,-8.623278
27.76671,-9.702333
27.76021,-9.706028
25.84229,-8.160694
316.3896,8.936611
34.58896,-8.810528
32.17562,-7.79075
32.18075,-7.788333
32.21754,-7.846222
116.7557,34.29964
119.806,37.72992
115.1725,32.83
116.9622,35.30208
120.1352,39.47406
113.7655,32.82764
350.7213,-9.790722
351.814,-9.385917
352.0145,-9.401722
356.0309,-9.055166
350.736,-8.513611
349.7699,-8.485084
349.7641,-8.476806
349.7782,-8.492945
349.7667,-8.48975
30.47817,-9.601611
29.93492,-7.842916
124.9934,0.8916944
125.2345,0.8467778
125.8081,1.060056
126.2083,0.9225
127.4375,0.9940556
128.4713,1.110111
128.6078,1.025444
125.7099,1.350333
126.2841,1.310333
126.6858,1.440528
126.8787,1.35025
127.2711,1.388056
127.3441,1.388
125.5457,1.795861
125.7329,1.826722
125.9747,1.725278
126.4278,1.895139
126.8573,1.848444
150.8034,1.148861
150.8716,1.112389
125.2067,0.6738889
125.7691,0.7953333
126.1425,0.7949167
126.2155,0.8008889
126.3019,0.8113889
126.3179,0.8038889
126.3809,0.7943611
126.8427,0.7485555
126.7969,0.8151111
127.4694,0.8668611
127.5802,0.8500278
128.6654,0.768
128.6582,0.8179167
129.668,0.8225833
130.403,0.8253056
141.425,1.284917
149.401,1.58525
125.4437,1.129833
130.7688,1.336611
132.7641,1.366889
134.7066,1.405333
138.3634,1.659111
