RA,DEC
125.9438,-0.3317778
126.041,-0.3198333
126.0336,-0.3097222
126.1937,-0.32025
127.6055,-0.3984722
127.7577,-0.3468055
128.0779,-0.3964167
128.2113,-0.3933611
130.166,-0.4133056
130.9334,-0.2122222
134.4989,-0.4101945
146.6857,-0.2930833
121.9457,-0.3966111
123.3705,0.1881389
123.9238,0.0885
123.9238,0.1994722
126.7032,0.03425
127.6076,0.1291667
127.8737,0.1687778
128.049,0.209
128.19,0.2034722
128.2104,0.08041666
128.2841,0.1620833
146.5146,0.1684167
147.7595,0.1038056
122.2652,0.5113056
122.5163,0.5597778
124.4192,0.5385833
124.6087,0.56925
124.8875,0.4859722
126.4881,0.6082778
126.7337,0.5723333
127.0823,0.5814444
128.6512,0.4828333
128.8252,0.4943889
129.0022,0.6229722
129.5972,0.4218611
142.4774,0.4729444
156.4463,-3.276167
156.7165,-3.260528
158.2604,-3.319556
160.3185,-3.380333
163.8425,-3.428889
164.1306,-3.437278
164.905,-3.435194
141.8513,-2.576195
142.7006,-2.504861
143.4961,-2.6085
143.9348,-2.607528
145.789,-2.725055
147.7195,-2.643833
148.478,-2.807806
149.957,-2.877472
149.9312,-2.793861
150.2314,-2.712694
150.2442,-2.767111
152.1644,-2.786083
153.201,-2.806556
153.5207,-2.889945
154.1265,-2.870639
154.6303,-2.947556
156.929,-3.013056
157.2207,-2.895278
157.2534,-2.962028
157.3492,-2.869111
157.7346,-2.999167
157.9467,-2.941
161.0242,-3.120306
161.8872,-3.117167
162.452,-3.009472
163.0043,-2.97325
163.9593,-3.008306
164.1651,-3.115195
141.001,-2.062778
142.1025,-2.12825
142.3271,-2.142389
142.4495,-2.185667
143.0308,-2.082611
143.068,-2.208528
144.0591,-2.224917
144.3033,-2.211056
147.987,-2.251917
148.1151,-2.410972
149.3354,-2.249139
149.4833,-2.385667
150.5602,-2.361639
151.0618,-2.30725
151.3531,-2.454667
151.4989,-2.393889
151.8588,-2.471944
151.9446,-2.427528
152.9697,-2.516167
153.164,-2.520139
153.1794,-2.505917
154.5765,-2.503333
154.8462,-2.501833
155.2079,-2.445
156.4845,-2.435972
156.9875,-2.486639
157.5302,-2.536556
157.6524,-2.568694
158.2028,-2.599694
160.0346,-2.651167
162.2049,-2.673445
163.028,-2.59525
163.2065,-2.540056
140.8549,-1.69275
141.9919,-1.816639
142.4027,-1.6805
142.842,-1.717833
142.8832,-1.698861
143.3864,-1.858389
144.2883,-1.863194
147.7764,-1.840778
148.0792,-1.789333
149.0467,-1.874111
149.3963,-1.983611
151.0549,-2.027722
151.2415,-2.004694
152.2867,-1.964389
152.2545,-2.102972
152.394,-2.070167
152.643,-2.053611
153.6718,-1.934111
154.0482,-2.122667
154.924,-2.086528
156.2709,-2.126861
156.377,-2.051056
156.6893,-2.102639
158.2371,-2.095083
158.6167,-2.067055
160.0208,-2.146806
160.6217,-2.212778
161.0171,-2.234083
161.5204,-2.221222
164.111,-2.213278
164.0934,-2.216528
164.6126,-2.184806
140.2006,-1.204722
140.8696,-1.168167
141.6689,-1.267361
143.4571,-1.416639
146.4445,-1.473722
146.6463,-1.3855
146.907,-1.460944
147.797,-1.369056
148.554,-1.417889
148.9301,-1.540611
149.1195,-1.513056
151.3432,-1.5645
151.5079,-1.574361
153.1503,-1.703833
154.3633,-1.543556
154.8498,-1.695389
155.4187,-1.569194
156.353,-1.621972
158.0568,-1.674972
158.3899,-1.751417
159.5931,-1.670139
160.5839,-1.832417
160.662,-1.651639
161.2312,-1.802
161.9529,-1.737
162.6464,-1.855361
162.9554,-1.712639
163.2554,-1.743694
163.3728,-1.732611
145.634,-1.050583
146.5728,-1.060861
148.8668,-1.091722
149.7993,-1.028278
150.4531,-1.140861
153.1695,-1.208389
153.4859,-1.116528
154.755,-1.243528
155.13,-1.228056
155.5095,-1.248111
155.9192,-1.234778
156.9082,-1.324278
158.5764,-1.23875
159.358,-1.283611
160.9225,-1.378222
161.7318,-1.365417
163.7809,-1.291028
135.1955,52.68647
145.632,57.52069
133.044,51.6973
135.2675,53.2135
139.8831,55.56269
148.3991,59.10044
118.4393,39.78267
119.7822,41.57561
125.587,47.01725
134.2704,53.2335
116.9166,38.76536
127.6934,49.44194
130.7756,51.72206
137.4425,55.55856
139.8021,56.76736
125.6853,48.28042
131.1679,52.5335
132.921,53.5332
129.139,51.72575
131.3828,53.14814
135.3626,55.65783
144.174,59.42708
151.0551,60.37125
156.1427,61.73258
156.1419,61.73203
159.5069,62.31628
162.6073,62.79275
157.0056,62.69414
160.5443,63.40855
255.3932,59.6777
257.6249,56.77286
257.7082,56.64381
252.9647,63.75847
252.7945,63.58053
253.0431,63.47572
254.6489,63.098
261.4097,52.91611
254.0914,64.5335
256.0887,62.04939
259.9471,56.602
261.12,54.9468
256.3761,63.40522
260.0845,58.23508
262.5306,53.37114
258.7651,61.06108
253.3735,61.7275
252.8781,64.04303
254.9806,63.06075
258.6954,60.91845
136.723,56.65961
163.5225,64.708
168.6605,65.40447
172.5328,65.9287
173.9833,65.92597
213.6495,63.39747
112.8903,34.94242
113.2343,35.65042
113.4801,35.95539
122.1332,46.59083
124.2682,48.32114
124.2855,48.68458
136.1627,56.89322
174.8314,66.38875
197.5116,66.22725
201.7673,65.95511
215.9136,63.4157
112.0534,34.80736
112.604,35.38764
112.777,35.81314
112.8379,35.90686
113.1366,36.20175
113.1338,36.20333
119.1812,44.09703
119.1805,44.09808
130.2112,53.87691
145.451,61.36139
151.2889,63.21828
163.1613,65.71614
178.5103,67.10722
192.0754,66.99805
115.8071,40.86364
116.7125,42.05633
