RA,DEC
216.089,9.976
231.339,7.956
206.582,11.435
212.209,10.931
217.052,10.394
230.801,8.55
235.021,7.761
211.555,11.386
235.917,8.158
211.571,11.787
233.721,8.902
219.2,11.365
221.118,11.113
206.495,5.94
208.922,6.012
213.727,5.678
213.725,5.681
205.131,6.961
208.53,6.708
211.702,6.51
213.843,6.508
217.065,6.217
206.531,7.385
213.411,7.66
213.414,7.658
208.172,8.091
211.741,8.237
211.738,8.236
215.205,7.869
226.502,6.721
236.685,5.822
211.019,9.044
225.835,7.609
228.219,7.509
204.904,9.943
221.519,8.493
224.61,8.209
224.611,8.208
227.19,7.89
227.979,7.911
235.657,6.858
201.707,10.558
202.701,10.546
204.629,10.412
207.991,10.074
215.809,9.483
219.675,9.111
232.08,7.694
226.314,5.171
226.423,5.095
230.67,4.705
243.43,3.406
229.576,5.307
231.031,5.136
231.03,5.138
235.365,4.739
227.987,5.753
229.907,5.681
224.166,6.461
224.164,6.466
206.616,39.677
212.182,38.475
219.652,36.271
227.56,33.569
243.64,25.066
255.768,16.3
255.771,16.294
255.773,16.298
255.766,16.302
226.73,34.551
227.024,34.389
227.025,34.391
232.746,31.664
232.749,31.664
235.0,30.667
237.541,29.185
250.07,21.187
253.689,18.446
232.918,32.071
251.656,20.575
214.136,39.592
227.377,35.107
231.539,31.51
237.609,28.579
233.314,31.145
236.208,29.64
242.225,26.3
242.471,26.62
233.652,32.101
240.096,33.284
244.892,29.819
243.987,31.048
255.293,21.588
243.188,32.299
241.508,32.773
244.714,30.231
250.027,26.602
240.654,34.402
242.162,33.319
246.229,30.399
246.459,30.198
248.68,28.227
196.762,13.637
195.987,14.909
196.96,14.696
211.809,12.803
219.06,11.724
222.394,11.248
222.396,11.249
221.112,12.258
218.588,13.211
213.702,14.128
226.165,11.081
226.756,10.882
231.739,10.15
237.48,8.863
226.103,11.59
226.103,11.593
235.821,9.723
237.662,9.396
231.436,10.936
247.042,7.675
241.71,27.826
247.468,24.44
241.271,29.094
247.403,25.043
219.78,12.205
219.852,12.369
225.104,11.552
225.105,11.552
236.919,9.674
236.917,9.675
236.917,9.673
237.53,9.516
240.692,8.875
247.249,7.451
247.248,7.451
215.645,13.717
224.785,12.479
245.484,25.689
252.328,20.363
250.59,22.365
255.516,18.997
243.732,28.252
243.732,28.251
246.799,26.103
212.131,35.736
227.652,30.704
221.471,33.482
230.309,29.93
214.082,36.211
225.581,32.296
229.503,30.711
220.516,34.586
226.39,32.631
230.101,31.099
236.578,27.963
237.533,27.47
222.726,34.435
223.317,34.167
238.13,27.642
239.539,26.907
251.794,21.087
219.334,31.2
217.206,32.638
217.207,32.637
218.101,32.475
217.453,33.141
221.663,31.836
218.924,33.139
213.349,34.971
222.814,30.473
222.814,30.474
223.549,30.21
226.944,28.82
226.946,28.821
229.951,27.778
230.333,27.588
234.059,25.895
232.376,27.202
234.346,26.116
227.2,30.171
237.322,25.626
242.046,23.336
243.18,22.748
246.458,20.801
247.382,20.328
246.156,21.416
232.304,60.892
242.347,54.723
242.745,54.45
248.65,49.222
254.871,41.992
255.532,40.797
257.451,38.179
259.537,34.465
242.192,55.443
242.19,55.442
245.204,53.288
245.202,53.287
250.747,47.897
250.745,47.897
258.099,37.84
259.111,36.258
259.11,36.259
259.674,35.473
243.289,55.369
243.291,55.371
249.489,49.801
250.734,48.483
259.796,36.06
259.799,36.061
261.137,33.515
262.225,31.333
263.316,29.304
263.315,29.307
240.009,58.464
243.097,56.178
245.077,54.833
252.387,47.626
252.763,47.221
252.755,47.225
257.54,40.855
257.541,40.852
233.851,62.504
241.494,58.024
246.686,54.305
120.661,48.539
135.04,59.56
137.656,60.675
111.685,37.387
111.683,37.385
112.061,38.273
114.373,41.738
114.373,41.74
116.034,43.992
128.613,56.149
141.549,63.465
116.837,46.816
121.346,51.784
124.807,54.591
140.375,64.239
122.051,49.626
117.805,45.815
121.61,50.121
127.312,54.944
109.491,36.282
127.787,57.825
110.441,39.644
110.923,40.047
120.179,51.768
115.011,46.332
115.94,47.463
124.272,56.084
125.117,56.749
109.913,39.024
110.892,40.627
111.304,41.517
111.307,41.516
118.51,51.518
119.307,52.514
130.343,61.21
109.591,39.471
117.043,50.426
120.116,54.109
125.812,59.673
128.436,61.599
150.655,69.984
131.613,63.773
131.795,60.494
112.88,42.41
113.511,43.544
114.465,44.892
116.589,47.698
122.348,53.959
126.54,57.55
141.257,65.472
117.828,50.235
119.502,52.862
120.199,53.559
111.977,44.102
113.326,46.349
125.891,59.279
138.556,66.187
146.682,68.836
146.889,68.76
117.336,52.351
124.806,59.326
146.616,69.389
128.78,24.111
126.86,23.569
127.54,23.968
118.847,18.752
120.595,20.134
123.128,21.62
150.328,11.4
150.861,11.556
159.19,12.627
160.766,12.865
175.286,13.78
159.844,13.0
161.116,13.275
174.743,14.215
144.108,11.331
150.949,12.472
155.427,13.115
148.928,12.589
149.633,12.54
143.895,12.226
155.479,13.9
160.734,14.409
167.168,15.092
171.857,15.827
120.701,6.416
120.698,6.415
121.742,6.709
121.74,6.71
121.854,6.861
122.856,7.017
127.823,8.139
119.775,6.735
120.842,7.059
120.841,6.998
120.839,6.999
120.842,6.999
127.722,8.625
132.745,9.698
184.457,14.079
188.744,14.098
194.272,13.961
197.181,13.807
201.796,13.466
206.982,12.98
198.455,14.158
205.056,13.549
205.418,13.504
193.439,14.751
181.474,15.322
181.701,15.188
192.484,15.276
205.073,14.365
175.779,15.463
191.436,15.699
192.113,15.583
206.869,14.618
208.113,14.492
184.081,16.059
196.171,38.561
208.394,36.543
198.715,38.696
204.104,37.859
205.032,37.637
193.709,39.611
199.457,39.047
203.636,38.334
208.113,37.521
200.887,39.159
205.133,38.516
192.571,40.524
196.352,40.242
196.878,40.108
198.427,40.316
198.428,40.316
149.456,30.823
170.413,35.393
153.792,32.531
161.992,34.57
164.118,34.84
171.456,36.022
180.18,36.605
152.866,32.636
149.955,32.16
159.015,35.152
161.209,35.605
164.446,36.261
177.453,37.716
182.825,38.011
155.735,34.782
162.111,36.252
163.013,36.327
145.426,31.751
154.487,34.814
156.631,35.415
168.544,37.874
131.524,25.915
137.183,28.795
153.31,34.903
163.234,37.374
128.084,24.503
134.512,28.058
149.163,34.114
166.762,38.527
115.327,16.53
115.302,16.533
122.449,21.621
124.71,22.958
129.6,25.752
131.569,26.859
172.486,39.601
174.294,39.841
185.207,40.285
137.814,30.465
141.109,32.069
156.403,37.222
163.532,38.749
179.936,40.568
154.969,37.18
186.596,36.716
186.872,36.697
194.317,36.499
197.827,35.957
192.306,38.213
208.365,36.133
208.494,36.032
169.007,35.412
173.603,36.061
175.548,36.093
179.478,36.393
179.474,36.389
160.745,34.837
172.035,36.612
176.115,37.141
180.151,37.241
198.667,36.584
173.434,37.309
177.034,37.45
200.345,36.717
167.551,36.965
175.766,37.807
187.176,38.136
197.151,37.62
179.051,38.546
181.052,38.495
187.733,38.6
187.732,38.599
192.842,38.459
124.345,20.164
135.2,26.027
144.531,29.942
115.866,15.34
130.106,23.881
133.769,25.763
141.856,29.422
141.894,29.441
127.723,23.177
208.498,34.172
210.425,33.822
203.982,35.852
208.532,34.979
215.316,33.316
216.151,33.246
229.203,28.634
229.993,28.29
216.19,33.63
217.163,33.396
217.853,33.232
221.962,31.765
208.064,35.93
217.978,33.636
227.182,30.395
232.07,28.387
239.888,24.76
234.48,27.915
234.483,27.914
237.512,26.425
237.65,26.303
237.65,26.302
240.353,24.922
129.297,23.198
122.479,19.765
142.06,28.308
153.111,32.096
157.295,33.27
135.674,25.939
135.629,26.512
247.883,20.738
160.827,31.52
164.521,33.243
171.138,34.529
181.189,33.928
197.371,33.478
202.94,32.767
204.687,32.368
206.007,32.114
178.796,34.407
176.953,34.683
176.95,34.676
203.855,33.446
207.39,32.898
173.253,34.763
188.721,35.323
200.68,34.41
202.994,34.066
198.703,34.881
200.369,35.259
201.439,35.106
124.524,18.439
150.299,29.425
151.427,29.791
115.89,13.88
119.835,16.17
122.853,17.898
125.189,19.363
125.191,19.361
133.618,23.506
149.289,29.497
117.03,15.14
138.444,26.081
208.183,32.145
218.486,29.637
220.444,29.177
234.994,23.593
220.426,29.704
231.585,25.519
208.488,33.509
219.972,30.726
222.007,29.915
222.008,29.914
229.113,27.541
233.663,25.653
235.196,24.908
221.323,30.559
248.766,16.616
248.685,17.114
189.468,33.739
200.489,32.838
218.495,29.145
156.822,30.948
181.53,34.153
188.002,34.159
188.004,34.159
223.139,27.967
224.174,27.681
225.796,27.199
123.47,18.094
128.024,20.622
136.308,24.493
221.0,29.265
115.739,14.048
144.626,28.093
162.48,32.991
162.457,32.984
162.458,32.98
167.422,33.883
174.792,34.75
193.549,34.794
200.146,34.142
221.99,29.386
230.048,26.523
116.034,14.741
132.14,23.485
132.141,23.484
138.347,26.312
202.017,34.418
212.608,32.329
219.46,30.483
219.463,30.48
229.726,27.12
232.353,25.997
234.865,24.948
152.868,31.734
171.702,35.251
188.86,35.939
200.041,34.949
208.301,33.689
208.52,33.589
214.901,27.919
217.095,27.461
221.795,25.934
222.51,25.912
225.057,25.547
229.583,23.877
218.445,27.947
221.597,26.867
222.6,26.707
223.124,26.491
212.176,29.885
229.234,24.912
218.024,28.97
183.185,31.448
189.71,31.386
199.758,31.121
209.728,29.577
179.373,32.33
199.757,31.475
194.235,32.448
195.693,32.455
185.493,33.261
190.002,33.186
208.555,31.1
208.651,31.375
248.362,16.69
173.43,31.246
178.279,31.661
185.41,31.709
191.018,31.675
196.438,31.204
213.623,28.513
162.362,30.108
166.098,30.673
168.359,31.118
207.83,30.001
211.597,29.404
215.93,28.347
175.403,32.281
175.4,32.282
202.652,31.286
202.664,31.284
161.597,30.801
168.79,32.03
201.86,31.832
208.863,30.695
176.622,33.139
210.14,30.86
216.141,29.57
221.595,26.866
225.056,25.549
228.337,24.495
225.337,26.82
155.325,27.93
170.839,30.727
176.74,31.214
154.508,28.227
159.525,29.268
174.493,31.632
168.532,31.356
168.534,31.356
143.286,25.766
161.796,30.726
161.933,30.626
142.956,26.027
159.343,30.656
174.167,32.818
164.276,31.893
231.987,23.126
245.951,16.729
239.795,20.762
239.792,20.755
232.931,24.072
235.847,22.846
197.673,28.408
209.647,26.77
209.664,26.78
216.362,25.34
224.501,23.044
226.033,22.52
194.576,29.125
200.056,28.574
200.055,28.575
209.245,27.127
227.243,22.498
233.815,20.194
234.446,19.921
240.579,17.493
211.882,27.227
224.626,23.955
227.92,22.857
206.875,28.488
208.417,28.225
208.64,28.243
213.637,27.15
217.314,26.277
220.508,25.426
223.95,24.593
223.946,24.594
227.246,23.519
198.387,30.033
200.024,29.934
214.514,27.467
223.078,25.18
224.543,24.678
215.586,25.304
237.875,18.409
239.395,17.811
195.352,29.308
210.619,27.285
231.26,21.395
250.67,13.091
207.171,28.24
219.722,25.58
221.689,24.928
228.363,22.817
185.355,30.532
190.765,30.381
205.29,28.887
210.881,27.919
210.879,27.918
216.294,26.705
239.129,19.169
190.407,30.912
191.546,30.721
191.548,30.725
194.262,30.704
208.211,28.907
209.221,24.966
211.526,24.349
212.773,24.192
215.242,23.571
217.353,23.294
231.567,19.125
208.233,25.482
218.048,23.359
218.14,23.493
218.141,23.494
219.282,23.101
234.994,18.442
205.324,26.272
209.616,25.698
240.681,16.669
245.81,14.486
246.838,14.095
204.684,26.785
207.107,26.41
207.399,26.527
208.964,26.169
208.963,26.169
213.154,25.323
222.356,23.349
236.892,18.562
238.986,19.95
239.591,20.067
241.262,19.387
241.374,19.41
232.772,23.893
238.13,21.64
205.385,25.317
207.441,24.976
225.226,20.875
225.926,20.732
235.835,17.512
240.892,15.476
214.294,24.165
221.723,22.389
233.98,18.449
245.124,14.272
246.014,13.73
243.443,15.398
205.056,26.565
214.353,24.898
222.188,22.991
224.991,22.302
226.47,21.92
227.989,21.504
212.688,25.647
215.981,24.977
220.484,24.02
213.924,21.678
237.389,15.233
244.561,12.796
246.671,12.276
235.554,16.931
249.566,11.57
210.185,23.688
212.093,23.362
212.712,23.087
221.154,21.393
224.541,20.536
226.954,19.916
246.666,50.697
246.664,50.696
247.414,50.238
253.745,43.061
250.86,47.208
253.479,44.171
254.745,42.664
254.745,42.665
256.549,39.697
256.693,39.411
259.516,34.783
259.516,34.784
260.346,33.725
260.345,33.723
260.523,33.077
260.522,33.079
250.722,48.177
250.722,48.176
251.92,46.748
254.679,43.612
254.68,43.613
261.017,33.454
244.183,55.152
244.189,55.042
246.144,53.503
253.084,46.465
257.39,40.237
257.388,40.235
258.587,38.567
238.359,59.672
242.815,56.927
256.388,42.86
260.275,36.791
238.506,60.312
238.351,60.957
243.027,57.839
243.028,57.838
248.309,53.478
248.312,53.478
252.37,49.03
252.371,49.029
257.643,41.66
258.124,40.785
259.076,39.054
259.118,39.058
259.119,39.06
247.119,55.446
247.835,54.883
255.74,45.378
256.298,44.992
259.296,40.005
260.266,38.196
261.06,36.526
262.417,34.03
262.414,34.031
232.904,65.049
244.806,58.082
259.605,40.426
261.529,36.629
261.531,36.629
264.216,31.172
264.217,31.169
245.927,57.915
245.923,57.915
248.826,55.634
248.823,55.634
258.785,43.064
258.785,43.063
263.326,34.293
263.431,33.976
254.268,50.434
116.506,12.665
125.759,17.706
120.31,15.285
135.433,21.696
135.415,21.677
149.438,27.14
153.449,28.232
144.0,25.699
143.626,26.038
149.764,28.578
135.877,22.13
124.549,17.413
131.189,21.492
137.621,20.567
117.391,12.061
117.39,12.061
123.325,14.985
136.748,20.801
141.42,22.33
141.463,22.37
152.425,25.574
161.358,27.507
161.385,27.605
163.266,27.866
117.497,12.477
131.528,19.178
124.094,16.208
127.059,17.692
151.559,26.163
169.643,29.687
163.842,29.314
148.256,23.938
149.187,24.049
149.187,24.051
159.462,26.656
169.946,28.259
189.088,28.991
189.324,28.977
125.147,15.521
126.868,16.392
161.339,27.323
187.917,29.773
116.763,12.322
116.762,12.321
129.083,18.319
129.081,18.321
191.762,30.128
181.002,30.766
174.245,30.67
180.453,31.1
180.453,31.101
181.19,31.191
185.588,31.128
157.245,29.126
157.699,30.435
170.474,26.09
173.742,26.381
183.983,26.664
191.607,26.711
174.279,26.746
174.277,26.745
176.051,27.002
186.35,27.11
189.298,27.036
196.868,26.726
196.862,26.723
164.453,26.061
167.234,26.545
174.272,27.264
188.839,27.564
158.386,25.434
170.38,27.687
175.63,28.134
201.57,27.504
154.777,23.31
128.481,15.543
128.481,15.545
134.784,17.897
140.428,19.775
148.497,22.247
156.962,24.18
166.623,25.808
166.624,25.808
121.836,13.111
131.129,16.909
157.584,24.655
168.226,26.414
169.433,26.527
176.051,27.003
142.673,21.456
147.506,22.677
154.58,24.498
170.425,27.102
173.971,27.421
144.464,22.437
165.027,26.723
185.854,26.52
185.721,26.873
201.003,26.498
186.957,27.733
195.074,27.955
180.455,23.901
175.68,24.158
202.434,23.858
205.214,23.595
175.119,25.494
179.677,25.67
185.418,25.726
207.235,24.166
177.069,25.944
179.191,26.11
179.192,26.109
132.773,15.134
118.875,10.431
118.878,10.431
118.876,10.43
125.464,12.958
140.992,18.231
145.828,19.482
163.25,23.086
128.44,14.437
151.761,21.326
162.628,23.491
162.855,23.521
131.39,16.096
152.187,21.973
156.2,22.676
162.03,23.823
139.183,18.955
151.243,22.265
164.826,24.543
164.828,24.542
149.096,20.477
149.092,20.482
146.982,20.422
147.381,20.627
162.177,22.211
163.409,22.978
165.716,23.326
155.09,22.245
161.298,23.52
163.724,23.74
167.462,24.263
168.422,24.456
169.833,24.606
158.549,23.421
161.318,23.861
171.516,25.18
164.045,24.695
147.089,17.089
172.384,21.08
172.409,20.971
173.484,21.094
193.167,21.417
229.252,15.566
153.55,18.911
168.938,21.276
169.763,21.184
172.831,21.515
174.121,21.596
174.122,21.598
175.891,21.744
177.022,21.826
197.017,21.464
212.526,19.701
217.239,18.714
219.199,18.343
163.363,20.978
182.482,22.295
229.267,16.327
233.629,15.19
233.646,15.203
235.063,14.807
132.735,14.479
153.502,19.771
159.29,20.821
163.025,21.368
166.607,21.859
173.417,22.389
215.92,19.938
132.198,14.289
158.429,21.128
201.13,22.479
185.049,23.722
171.973,20.907
132.784,13.499
159.109,19.709
174.473,21.336
206.106,20.414
155.067,19.429
175.887,21.899
175.887,21.902
182.522,22.136
184.276,22.177
203.607,21.167
213.28,19.668
118.403,9.396
155.87,19.905
158.418,20.415
162.544,20.992
190.311,22.594
216.113,19.716
231.661,15.929
133.096,14.884
133.097,14.884
135.861,15.638
140.832,17.082
145.198,18.148
184.456,22.92
200.61,22.234
150.415,19.792
159.003,21.439
159.204,21.427
172.568,22.898
173.349,23.098
178.788,23.295
178.907,23.238
179.264,23.401
188.498,23.412
198.205,22.864
199.486,22.756
169.031,23.486
172.896,23.701
187.764,24.156
214.603,21.23
169.22,23.845
176.195,24.421
173.463,24.582
173.476,24.766
188.604,25.052
200.435,24.313
207.473,23.455
207.472,23.457
207.474,23.455
166.789,24.473
209.826,23.45
171.54,25.343
213.828,23.146
204.876,18.416
222.05,15.565
226.928,14.627
199.433,19.279
206.252,18.646
226.296,15.159
233.243,13.427
237.412,12.331
205.641,19.228
224.641,15.94
249.355,9.37
205.015,19.601
207.709,19.328
218.647,17.532
142.31,14.055
163.618,17.758
140.858,14.43
159.25,18.136
152.147,17.293
154.721,17.781
160.623,18.607
160.706,18.667
163.703,19.005
164.567,19.163
147.326,16.88
163.288,17.87
166.837,18.435
162.399,18.295
163.531,18.397
172.713,19.243
177.755,19.49
160.582,18.497
165.216,19.492
170.883,20.015
166.435,19.964
171.419,20.382
172.319,20.588
172.764,20.475
192.908,18.626
179.808,19.262
183.028,19.212
204.975,18.221
205.944,18.024
181.387,19.718
216.535,16.903
216.621,16.857
224.547,15.389
180.137,19.944
201.008,19.303
211.277,18.124
180.631,20.548
182.165,20.435
202.832,19.686
216.521,17.839
226.905,15.596
191.83,20.804
208.646,19.356
249.424,8.977
205.88,15.451
207.062,15.431
207.513,15.238
206.468,15.845
205.154,16.758
208.695,16.935
210.83,16.631
216.343,14.191
217.797,14.357
219.843,13.998
220.307,13.848
242.268,9.077
222.256,13.926
236.074,11.076
247.542,8.258
247.542,8.257
222.906,14.24
234.145,11.918
236.054,15.582
234.572,16.899
245.288,13.129
238.191,16.274
244.081,13.969
247.169,12.766
247.172,12.764
205.32,15.791
205.327,15.788
221.812,13.456
221.813,13.457
223.636,13.034
230.036,11.873
234.758,10.862
218.029,14.515
218.03,14.514
247.622,7.979
247.622,7.981
228.123,13.041
234.283,11.718
217.081,15.421
217.082,15.422
238.139,11.246
257.373,42.54
257.371,42.538
258.119,41.399
258.098,41.15
261.413,35.207
259.248,40.355
260.459,39.439
263.039,34.141
258.251,43.249
259.86,41.25
239.507,13.516
163.352,15.264
168.138,15.703
165.922,15.777
199.668,16.248
201.2,16.145
163.151,15.935
170.516,16.673
159.367,16.001
163.019,16.352
171.672,17.14
176.139,17.463
165.654,17.098
165.654,17.095
166.074,17.068
173.142,17.664
174.433,17.816
183.057,18.096
190.034,18.055
196.716,17.672
163.369,17.197
168.55,17.7
187.612,18.441
190.776,18.361
240.943,59.239
247.091,54.406
247.093,54.406
248.56,52.828
250.442,51.015
227.382,66.157
234.437,63.483
236.025,62.517
243.279,58.05
243.278,58.051
248.253,54.032
248.511,53.559
253.639,48.149
254.991,45.992
241.088,60.415
245.425,57.971
245.426,57.971
231.922,66.156
231.919,66.157
241.317,61.647
242.945,60.581
246.842,57.608
248.754,55.898
254.958,48.826
254.956,48.827
256.625,46.803
256.554,46.664
241.479,62.01
257.231,43.002
258.499,43.763
167.125,15.716
168.946,15.823
163.49,15.86
170.816,16.53
172.105,16.636
172.458,16.519
180.238,16.945
170.672,16.861
230.119,55.055
189.906,16.589
192.159,17.339
193.672,18.075
190.466,18.542
196.037,18.38
186.335,4.443
185.367,4.882
187.207,6.147
119.792,10.982
123.686,12.59
117.927,10.639
124.593,13.195
127.387,14.451
136.145,14.593
136.144,14.598
136.147,14.594
139.679,16.484
136.091,12.991
121.803,9.16
125.324,10.647
143.161,14.501
142.611,14.654
129.314,11.693
148.742,16.46
156.753,17.817
129.627,12.16
139.598,14.941
141.935,12.288
154.663,14.433
120.439,7.278
134.201,11.031
125.487,9.174
134.662,11.447
127.838,10.35
132.273,11.246
135.489,12.076
148.257,13.202
120.438,7.276
153.128,14.46
120.637,7.556
123.919,8.564
149.417,14.261
154.245,15.015
131.852,11.059
131.854,11.06
149.698,14.759
159.581,16.245
241.689,19.507
243.428,18.602
164.065,9.342
162.49,9.64
212.402,61.201
240.901,48.917
132.545,51.777
137.47,54.574
150.484,59.857
195.42,64.154
241.569,48.946
241.869,48.788
241.915,48.573
251.622,39.373
251.938,38.97
252.19,38.617
253.427,37.155
253.945,36.68
255.299,35.853
116.728,39.013
116.727,39.036
117.414,39.719
120.466,43.212
147.336,59.874
155.411,62.183
195.916,65.01
219.248,61.014
226.359,58.551
228.807,57.591
242.68,49.267
246.689,45.841
121.868,45.224
136.153,55.598
210.603,63.441
251.045,42.465
256.091,36.165
127.832,50.925
207.973,64.373
232.088,57.047
134.264,49.171
144.063,54.213
131.655,48.298
131.656,48.297
144.155,55.449
144.869,55.536
136.127,51.944
132.994,50.872
132.993,50.871
161.536,61.231
141.356,55.632
169.871,60.837
169.869,60.838
154.678,58.976
166.897,61.305
177.633,62.408
151.365,58.631
156.685,60.412
156.687,60.413
166.858,62.328
184.373,63.516
187.01,63.52
131.267,47.534
133.811,49.194
132.593,49.179
132.589,49.181
132.917,49.26
136.067,51.061
136.071,51.061
137.012,51.793
149.466,56.914
141.85,54.646
144.449,56.297
134.756,52.036
138.759,54.17
140.258,2.694
153.004,3.355
155.226,3.307
162.414,3.706
166.13,3.715
184.587,4.141
184.584,4.138
135.005,2.732
149.792,3.598
151.403,3.63
126.239,2.523
126.891,2.458
126.896,2.46
134.475,3.176
137.904,3.317
160.021,4.444
165.269,4.545
166.915,4.719
174.253,4.817
175.64,4.804
175.716,4.869
184.825,4.901
122.996,2.618
126.883,2.886
140.357,3.863
155.858,4.756
183.999,5.245
120.813,2.407
137.637,4.141
139.243,4.148
159.911,5.176
175.297,5.747
168.866,3.741
177.574,3.769
177.732,3.904
196.503,3.709
202.986,3.638
173.197,4.135
174.916,4.214
176.54,4.235
186.175,4.271
207.783,3.815
168.059,4.486
170.406,4.626
170.408,4.626
179.149,4.737
185.912,5.008
197.837,4.899
201.85,4.882
197.413,5.32
172.763,5.871
193.482,5.868
199.99,5.81
203.264,5.628
165.567,60.109
171.421,60.809
170.793,61.763
240.827,46.978
240.541,47.699
236.064,51.344
217.412,57.755
219.886,57.489
198.878,62.129
198.873,62.135
201.149,61.95
201.656,61.791
183.525,63.209
179.926,63.659
182.933,63.727
203.264,60.118
221.094,55.836
221.412,56.172
227.832,54.21
217.259,58.559
241.018,47.959
193.189,63.139
257.003,70.874
261.934,64.411
261.207,66.989
261.201,66.989
262.711,64.805
263.702,62.474
263.708,62.474
256.045,73.978
257.709,72.794
258.142,72.4
258.151,72.4
258.431,72.05
266.899,55.981
266.929,55.901
268.052,51.993
268.726,49.189
259.976,71.592
259.969,71.597
264.703,64.695
266.914,58.29
266.912,58.291
267.518,56.673
269.408,49.238
257.017,75.689
257.019,75.687
265.401,64.873
267.747,58.367
267.744,58.369
269.036,54.418
269.159,53.982
269.353,52.639
269.357,52.638
269.322,52.469
257.303,76.855
257.286,76.853
257.304,76.858
263.151,71.396
266.139,65.54
266.141,65.542
268.171,60.107
268.359,59.809
268.256,59.62
268.259,59.619
269.099,57.037
269.1,57.038
181.361,51.34
137.672,40.539
166.385,50.211
168.009,50.478
179.856,51.698
190.218,51.615
129.709,36.298
129.711,36.294
131.905,37.719
134.929,39.431
135.082,39.655
140.838,42.623
166.516,50.783
166.514,50.784
196.245,51.564
122.598,31.209
127.325,35.08
138.022,41.881
121.338,30.763
132.895,39.272
162.935,51.025
170.407,52.05
174.754,52.632
174.751,52.634
186.039,52.973
196.447,52.538
133.266,40.087
151.853,48.571
158.283,50.395
164.609,51.746
173.153,52.948
173.147,52.947
178.194,53.313
178.362,53.267
185.965,53.496
185.965,53.499
1.402,-1.132
3.798,-1.198
4.19,-1.098
11.35,-1.236
11.614,-1.061
13.982,-1.247
13.979,-1.247
16.258,-1.206
19.644,-1.241
26.909,-1.052
32.727,-1.157
48.162,-1.058
2.912,-0.637
6.781,-0.838
9.788,-0.697
15.974,-0.835
17.424,-0.74
37.343,-0.647
56.261,-0.656
58.296,-0.711
347.179,-0.279
359.036,-0.343
2.546,-0.242
4.619,-0.332
7.504,-0.219
14.072,-0.369
29.706,-0.4
41.023,-0.354
43.356,-0.231
47.243,-0.263
49.393,-0.264
49.997,-0.224
52.045,-0.227
56.425,-0.378
351.257,0.001
9.513,0.182
28.431,0.186
28.54,0.125
30.568,0.075
44.694,0.204
59.596,0.203
347.024,0.573
0.885,0.47
2.934,0.524
6.461,0.5
20.123,0.586
56.459,0.466
345.922,1.044
2.136,1.039
10.934,1.038
11.851,0.853
13.409,0.921
20.573,1.007
20.576,1.008
28.685,1.011
46.363,0.863
152.271,39.285
153.064,39.639
148.904,38.629
148.66,39.543
148.997,39.911
114.376,17.04
114.697,17.302
132.713,29.311
133.071,29.714
117.027,19.525
128.044,27.221
134.767,30.993
114.691,16.579
128.394,26.107
120.349,21.281
126.5,25.474
134.632,30.149
114.028,17.128
114.029,17.127
128.292,27.06
128.879,27.453
136.723,31.751
136.726,31.749
114.042,16.979
134.198,30.86
160.083,38.782
162.153,39.226
157.784,38.588
142.488,33.891
145.051,35.04
149.379,36.654
151.079,37.03
163.784,40.46
162.588,41.471
166.266,44.715
169.501,45.221
171.328,45.539
172.992,45.784
178.893,46.222
193.197,46.113
193.195,46.111
167.993,45.539
168.342,45.483
177.926,46.538
171.805,46.425
190.491,47.057
187.035,47.641
196.165,47.118
160.122,45.293
166.754,47.074
177.845,48.161
195.319,48.06
198.623,46.312
204.837,45.385
216.17,42.673
209.15,44.942
202.279,46.793
200.664,47.318
200.663,47.317
176.217,11.231
182.452,11.267
173.864,11.526
174.056,11.565
182.201,11.716
182.858,12.273
177.276,12.45
178.383,12.568
185.817,12.995
165.551,12.665
178.604,13.333
188.99,11.272
193.306,11.276
196.032,11.133
198.672,10.996
192.22,11.701
193.353,11.71
196.88,11.46
200.794,11.279
200.795,11.278
203.1,11.106
204.765,11.964
154.18,39.688
175.121,43.588
176.108,43.696
183.83,44.154
153.062,39.643
202.115,43.121
151.419,39.753
163.764,42.86
175.634,44.61
175.953,44.512
198.473,44.183
231.911,34.204
165.819,43.655
186.105,45.278
187.01,45.247
187.01,45.249
187.009,45.249
209.015,42.788
165.0,43.949
180.379,45.625
186.584,45.623
193.255,45.424
200.252,44.627
210.976,42.628
165.461,44.449
165.457,44.449
173.227,45.576
187.897,46.068
209.164,43.586
161.83,41.41
193.472,43.445
202.885,42.445
209.615,41.04
218.873,38.544
160.775,41.565
162.091,41.917
166.13,42.623
168.444,43.108
178.748,44.138
163.116,42.431
188.911,44.605
210.815,41.607
221.101,38.655
154.932,40.99
162.959,43.016
162.959,43.019
187.973,45.077
191.975,44.865
212.129,41.856
228.375,36.079
170.968,44.627
172.964,44.897
187.557,45.593
204.194,43.841
213.89,41.863
224.822,38.187
225.408,37.864
231.189,35.34
177.492,45.781
177.493,45.783
177.495,45.782
177.492,45.784
190.966,45.889
191.667,45.735
199.36,44.947
199.361,44.946
199.365,44.949
201.768,44.646
204.418,44.194
213.618,42.261
215.38,41.841
157.992,10.236
160.579,10.539
193.773,11.347
203.529,10.862
208.575,10.537
211.489,10.319
154.79,10.221
159.184,10.658
174.992,11.826
187.669,12.054
210.635,10.76
223.776,9.337
227.394,8.798
157.819,11.149
159.971,11.206
162.387,11.49
163.262,11.523
174.682,12.134
175.042,12.17
